user_id,parfum_id,parfum_name,brand,user_gender_pref,user_aroma_pref,user_time_pref,user_occasion_pref,parfum_gender_target,parfum_wangi_vibe,parfum_waktu_penggunaan,parfum_occasion,match_score,rating
USER_203,9910e4cf-8127-4924-8760-350237c284be,,Tidak Ada Brand,Pria,Floral,Malam,Santai,Pria,,Malam,Date / Romantic,2,3
USER_203,872e2534-3926-4b4f-9c5b-7e73aba0708e,,Tidak Ada Brand,Pria,Floral,Malam,Santai,Unisex,,Pagi / Siang,Sport / Outdoor,0,1
USER_203,43ded247-b773-4f4e-b893-f7ade9dc7be8,,MR Crash,Pria,Floral,Malam,Santai,Pria,,Malam,Date / Romantic,2,4
USER_203,ced5d5a1-76a8-47bc-8e29-5af25c6d572f,,DIOR,Pria,Floral,Malam,Santai,Pria,,Pagi / Siang,Office / Formal,1,3
USER_203,5ebebe91-dcfd-4e39-a371-b0e9d1fe44c4,,HMNS,Pria,Floral,Malam,Santai,Pria,,Malam,Date / Romantic,2,4
USER_203,e20ec9df-f3b6-422b-a6a4-e585526b807e,,Tidak Ada Brand,Pria,Floral,Malam,Santai,Pria,,Malam,Date / Romantic,2,3
USER_203,2258be60-10c2-433f-b607-5d2906500d73,,Gentleman,Pria,Floral,Malam,Santai,Pria,,Malam,Date / Romantic,2,4
USER_203,dbab85bd-b110-4a02-a8f1-b28b635a99e1,,MR Crash,Pria,Floral,Malam,Santai,Pria,,Malam,Date / Romantic,2,3
USER_203,3acd9e37-a448-4da8-8769-adc093352ef7,,Mykonos,Pria,Floral,Malam,Santai,Pria,,Pagi / Siang,Casual / Daily,1,1
USER_203,431813cf-6a92-4984-a7a9-279a2d791107,,Tidak Ada Brand,Pria,Floral,Malam,Santai,Wanita,,Malam,Date / Romantic,1,2
USER_203,d1230a17-462b-46d1-ac95-3712e4234875,,Tidak Ada Brand,Pria,Floral,Malam,Santai,Pria,,Malam,Date / Romantic,2,4
USER_203,45a173ee-2e28-492b-a38b-79f07e6b5dde,,Mykonos,Pria,Floral,Malam,Santai,Pria,,Malam,Date / Romantic,2,4
USER_203,f67fc86a-496e-4e50-8a81-a7434416f7b2,,Mecca,Pria,Floral,Malam,Santai,Pria,,Malam,Date / Romantic,2,4
USER_203,e926ec54-266e-4a34-a6b3-9b1252470f1a,,Mandalika,Pria,Floral,Malam,Santai,Pria,Warm Woody,Malam,Date / Romantic,2,3
USER_203,85445438-b5d5-453b-a7ea-210f6f6b8520,,Mykons,Pria,Floral,Malam,Santai,Pria,,Malam,Date / Romantic,2,4
USER_204,c1fa5721-6837-4bb4-969d-12a05f6ecb82,,Saff & Co,Unisex,Spicy,Pagi,Kencan,Unisex,,Pagi / Siang,Sport / Outdoor,2,4
USER_204,872e2534-3926-4b4f-9c5b-7e73aba0708e,,Tidak Ada Brand,Unisex,Spicy,Pagi,Kencan,Unisex,,Pagi / Siang,Sport / Outdoor,2,3
USER_204,4b97d54d-89c1-463c-a750-eb44008c83b6,,DNHL Blue,Unisex,Spicy,Pagi,Kencan,Unisex,,Pagi / Siang,Sport / Outdoor,2,3
USER_204,9443b0a8-0a62-42b4-a5fb-f998c8e669c7,,Dobha,Unisex,Spicy,Pagi,Kencan,Unisex,,Pagi / Siang,Sport / Outdoor,2,4
USER_204,1322a70d-4e87-41f1-9fbe-afad960d9f7b,,Gatsby,Unisex,Spicy,Pagi,Kencan,Unisex,,Pagi / Siang,Sport / Outdoor,2,3
USER_204,e8c368b8-8b1d-4be7-915b-e04838132e29,,Mandalika,Unisex,Spicy,Pagi,Kencan,Unisex,Clean Fresh,Pagi / Siang,Casual / Daily,2,3
USER_204,a1dbdfd4-6dae-4552-9bdf-0c72660ae1a2,,Gatsby,Unisex,Spicy,Pagi,Kencan,Unisex,,Pagi / Siang,Sport / Outdoor,2,3
USER_204,5cdde906-8a49-4136-8fbc-7244908882cc,,Braven,Unisex,Spicy,Pagi,Kencan,Unisex,,Malam,Date / Romantic,1,1
USER_204,0439be68-d265-46d0-8379-be453f824312,,Men's,Unisex,Spicy,Pagi,Kencan,Unisex,,Pagi / Siang,Sport / Outdoor,2,3
USER_204,64e99f0f-7725-4207-bc04-a69b722e91c9,,Saff & Co,Unisex,Spicy,Pagi,Kencan,Unisex,,Pagi / Siang,Sport / Outdoor,2,3
USER_204,8d0325c4-f88d-493f-bc54-d6a03ba74375,,Mykonos,Unisex,Spicy,Pagi,Kencan,Unisex,,Pagi / Siang,Sport / Outdoor,2,3
USER_204,ed1c7e5c-fc9d-4a03-bf7e-e5a2e9d6e6cc,,Tidak Ada Brand,Unisex,Spicy,Pagi,Kencan,Unisex,,Pagi / Siang,Sport / Outdoor,2,3
USER_205,2f633fc0-a374-4d5e-8e9b-ab345dbccbaa,,Mykonos,Unisex,Fresh,Pagi,Santai,Unisex,,Pagi / Siang,Office / Formal,2,3
USER_205,034fd6b4-d385-4fb2-bd2d-ce0fc5efa5b2,,Tidak Ada Brand,Unisex,Fresh,Pagi,Santai,Unisex,,Pagi / Siang,Sport / Outdoor,2,3
USER_205,0c3ca015-52c3-47f7-bbd7-d93b448e3055,,Alien Objects,Unisex,Fresh,Pagi,Santai,Unisex,Clean Fresh,Pagi / Siang,Casual / Daily,3,5
USER_205,7a2024f9-9fc4-47a7-b9e1-085c11a5c7ea,,Tidak Ada Brand,Unisex,Fresh,Pagi,Santai,Unisex,,Pagi / Siang,Sport / Outdoor,2,4
USER_205,57bb9223-bdf6-4f4c-bee3-05815c28f4d8,,HMNS,Unisex,Fresh,Pagi,Santai,Unisex,Clean Fresh,Pagi / Siang,Office / Formal,3,5
USER_205,e8c368b8-8b1d-4be7-915b-e04838132e29,,Mandalika,Unisex,Fresh,Pagi,Santai,Unisex,Clean Fresh,Pagi / Siang,Casual / Daily,3,5
USER_205,4699bdc7-e005-42ed-8518-1bf5fbdbfe76,,Lamoza,Unisex,Fresh,Pagi,Santai,Pria,,Malam,Date / Romantic,0,1
USER_205,73291982-9e91-4270-82cd-6376dccad6d0,,Mykonos,Unisex,Fresh,Pagi,Santai,Unisex,,Pagi / Siang,Date / Romantic,2,4
USER_205,86cad232-5626-41f6-a993-bda18063e3bb,,Mykonos,Unisex,Fresh,Pagi,Santai,Unisex,,Pagi / Siang,Sport / Outdoor,2,3
USER_205,9443b0a8-0a62-42b4-a5fb-f998c8e669c7,,Dobha,Unisex,Fresh,Pagi,Santai,Unisex,,Pagi / Siang,Sport / Outdoor,2,4
USER_205,052b6770-8ad6-42b5-9d64-1a0e94c5a082,,Mykonos,Unisex,Fresh,Pagi,Santai,Unisex,,Pagi / Siang,Date / Romantic,2,3
USER_206,7e092bdc-f4de-4678-ad03-cf45f8a597c0,,Tidak Ada Brand,Wanita,Spicy,Siang,Kerja,Wanita,,Pagi / Siang,Sport / Outdoor,2,4
USER_206,0b337a1a-9e70-4829-80b0-7b7164ea772d,,Scarlett,Wanita,Spicy,Siang,Kerja,Wanita,,Pagi / Siang,Sport / Outdoor,2,4
USER_206,949fde70-c3da-458e-999f-88f12a42263a,,DIOR,Wanita,Spicy,Siang,Kerja,Wanita,,Pagi / Siang,Office / Formal,2,3
USER_206,f669d812-07b7-4de1-af2b-37a33123da25,,Tidak Ada Brand,Wanita,Spicy,Siang,Kerja,Wanita,,Pagi / Siang,Sport / Outdoor,2,4
USER_206,169d43fe-7e7d-4f1d-bbe9-a41ea018a054,,Livi Scarlatte,Wanita,Spicy,Siang,Kerja,Wanita,,Pagi / Siang,Sport / Outdoor,2,3
USER_206,50d329f1-20ce-4655-979a-e8fbe71b40ac,,DIOR,Wanita,Spicy,Siang,Kerja,Wanita,,Pagi / Siang,Office / Formal,2,4
USER_206,e5d4f16d-bbc6-4d37-acb4-8c93e0eae172,,Posh,Wanita,Spicy,Siang,Kerja,Wanita,,Pagi / Siang,Sport / Outdoor,2,4
USER_206,a51caa00-1108-4190-bba8-0c4a7cf8fe49,,Tidak Ada Brand,Wanita,Spicy,Siang,Kerja,Wanita,,Pagi / Siang,Sport / Outdoor,2,4
USER_206,23565900-3aee-49f0-81d1-3136ca926cf8,,DIOR,Wanita,Spicy,Siang,Kerja,Wanita,,Pagi / Siang,Office / Formal,2,4
USER_206,ff89d331-46f0-4770-a81f-0740bae89c17,,Scarlett,Wanita,Spicy,Siang,Kerja,Wanita,,Pagi / Siang,Sport / Outdoor,2,4
USER_206,9dc462ec-0105-44d0-b88e-d341bb8b14e6,,HMNS,Wanita,Spicy,Siang,Kerja,Wanita,Soft Feminine,Pagi / Siang,Casual / Daily,2,3
USER_206,e04669f9-14c7-4dca-a663-778da57d0570,,Lovillea,Wanita,Spicy,Siang,Kerja,Wanita,,Pagi / Siang,Sport / Outdoor,2,3
USER_206,8e9457eb-45e0-47f6-9b49-ba89cfda0a6e,,Scarlett,Wanita,Spicy,Siang,Kerja,Wanita,,Pagi / Siang,Sport / Outdoor,2,3
USER_206,163239c7-0d4a-431e-ac62-a5094cb241c4,,Tidak Ada Brand,Wanita,Spicy,Siang,Kerja,Wanita,,Pagi / Siang,Sport / Outdoor,2,4
USER_207,694b4e15-227e-4123-94b2-d8ff4b06438a,,HMNS,Pria,Floral,Malam,Santai,Unisex,Sweet Romantic,Malam,Date / Romantic,1,1
USER_207,45a173ee-2e28-492b-a38b-79f07e6b5dde,,Mykonos,Pria,Floral,Malam,Santai,Pria,,Malam,Date / Romantic,2,3
USER_207,d62a507c-c393-44a4-aab8-e04ecc8b0b42,,HMNS,Pria,Floral,Malam,Santai,Pria,,Malam,Date / Romantic,2,3
USER_207,e20ec9df-f3b6-422b-a6a4-e585526b807e,,Tidak Ada Brand,Pria,Floral,Malam,Santai,Pria,,Malam,Date / Romantic,2,4
USER_207,29adb26d-706f-4803-9c36-b3ceee4dcd8a,,HMNS,Pria,Floral,Malam,Santai,Pria,,Malam,Office / Formal,2,3
USER_207,9f9d7bc4-f51c-478c-b5df-8866e8ee120d,,DIOR,Pria,Floral,Malam,Santai,Pria,,Malam,Office / Formal,2,3
USER_207,f6b5ea86-038d-4968-8656-d1d3c8ae8a44,,Kahf,Pria,Floral,Malam,Santai,Pria,,Malam,Date / Romantic,2,3
USER_207,1ff40ba2-b6f9-4061-aa3b-69746f679470,,Axe,Pria,Floral,Malam,Santai,Pria,,Malam,Date / Romantic,2,4
USER_207,af3a3cd9-d63e-4d39-a059-4d4c5632a844,,Tidak Ada Brand,Pria,Floral,Malam,Santai,Pria,,Malam,Date / Romantic,2,3
USER_207,85445438-b5d5-453b-a7ea-210f6f6b8520,,Mykons,Pria,Floral,Malam,Santai,Pria,,Malam,Date / Romantic,2,4
USER_207,7f9f4330-14c4-4169-8825-1ce8c97aba1e,,Kahf,Pria,Floral,Malam,Santai,Pria,,Malam,Date / Romantic,2,3
USER_207,6bf361e4-2e0c-4bd1-9b2e-a88ff53d6681,,HMNS,Pria,Floral,Malam,Santai,Pria,,Malam,Date / Romantic,2,3
USER_207,9e9811e7-1c75-4a91-a109-56d65e8a8d31,,Tidak Ada Brand,Pria,Floral,Malam,Santai,Pria,,Malam,Date / Romantic,2,4
USER_207,f67fc86a-496e-4e50-8a81-a7434416f7b2,,Mecca,Pria,Floral,Malam,Santai,Pria,,Malam,Date / Romantic,2,3
USER_207,a14f9bca-aaf7-468f-8183-84e3cb650a6e,,Tidak Ada Brand,Pria,Floral,Malam,Santai,Pria,,Malam,Date / Romantic,2,3
USER_207,5ebebe91-dcfd-4e39-a371-b0e9d1fe44c4,,HMNS,Pria,Floral,Malam,Santai,Pria,,Malam,Date / Romantic,2,3
USER_207,506914e7-1f22-4252-b76f-d5e0dbd17489,,Tidak Ada Brand,Pria,Floral,Malam,Santai,Pria,,Malam,Date / Romantic,2,3
USER_208,08040f8e-f1a5-41d2-9cae-675d6cf9e254,,DIOR,Pria,Woody,Siang,Formal,Pria,,Pagi / Siang,Office / Formal,3,5
USER_208,cbf1771a-22a8-402f-9d0a-fefdb24918b0,,HMNS,Pria,Woody,Siang,Formal,Pria,,Pagi / Siang,Casual / Daily,2,4
USER_208,e840de81-5588-4610-be16-fd88d0853bb3,,Tidak Ada Brand,Pria,Woody,Siang,Formal,Pria,,Pagi / Siang,Date / Romantic,2,3
USER_208,c406b65a-a7f8-402f-a325-b61034ac5a20,,Tidak Ada Brand,Pria,Woody,Siang,Formal,Pria,,Malam,Date / Romantic,1,1
USER_208,9f20e065-8c8d-4422-b73c-f892e30bd822,,Saff & Co,Pria,Woody,Siang,Formal,Unisex,,Seharian,Office / Formal,1,1
USER_208,8a1e577a-ca64-45d2-be1d-8816325d46dc,,HMNS,Pria,Woody,Siang,Formal,Pria,,Pagi / Siang,Office / Formal,3,4
USER_208,1b77d9ef-00bf-4e1d-bca6-2d692c284d2d,,Mykonos,Pria,Woody,Siang,Formal,Unisex,,Pagi / Siang,Sport / Outdoor,1,1
USER_208,2b4d0226-696d-41ad-878a-5709aec607a5,,Tidak Ada Brand,Pria,Woody,Siang,Formal,Pria,,Pagi / Siang,Office / Formal,3,5
USER_208,ced5d5a1-76a8-47bc-8e29-5af25c6d572f,,DIOR,Pria,Woody,Siang,Formal,Pria,,Pagi / Siang,Office / Formal,3,4
USER_208,45448967-80d4-46a7-99a3-739fcf0ecc1c,,HMNS,Pria,Woody,Siang,Formal,Pria,,Pagi / Siang,Office / Formal,3,5
USER_208,9d76befa-9445-4302-a1fc-d6b78ea87356,,HMNS,Pria,Woody,Siang,Formal,Pria,Elegant Luxury,Siang / Malam,Office / Formal,3,5
USER_208,da7833a8-0b33-4fae-ba60-d0794003f4aa,,DIOR,Pria,Woody,Siang,Formal,Pria,,Pagi / Siang,Office / Formal,3,5
USER_208,f07209af-5e12-4668-9eca-1a5ddd6b1027,,Tidak Ada Brand,Pria,Woody,Siang,Formal,Wanita,,Malam,Date / Romantic,0,2
USER_209,1b77d9ef-00bf-4e1d-bca6-2d692c284d2d,,Mykonos,Unisex,Spicy,Pagi,Santai,Unisex,,Pagi / Siang,Sport / Outdoor,2,4
USER_209,64e99f0f-7725-4207-bc04-a69b722e91c9,,Saff & Co,Unisex,Spicy,Pagi,Santai,Unisex,,Pagi / Siang,Sport / Outdoor,2,4
USER_209,387a546c-e51d-41fb-86e6-6f396d19ef3c,,Mykonos,Unisex,Spicy,Pagi,Santai,Unisex,,Pagi / Siang,Sport / Outdoor,2,3
USER_209,38f49e69-b26b-4d2f-89f8-ab2951a8f17f,,Kahf,Unisex,Spicy,Pagi,Santai,Pria,,Seharian,Date / Romantic,0,2
USER_209,4b97d54d-89c1-463c-a750-eb44008c83b6,,DNHL Blue,Unisex,Spicy,Pagi,Santai,Unisex,,Pagi / Siang,Sport / Outdoor,2,3
USER_209,e8c368b8-8b1d-4be7-915b-e04838132e29,,Mandalika,Unisex,Spicy,Pagi,Santai,Unisex,Clean Fresh,Pagi / Siang,Casual / Daily,2,3
USER_209,2d99b5b7-9891-4c09-a709-f8c52ef98ebd,,Saff & Co,Unisex,Spicy,Pagi,Santai,Unisex,,Pagi / Siang,Sport / Outdoor,2,3
USER_209,f67fc86a-496e-4e50-8a81-a7434416f7b2,,Mecca,Unisex,Spicy,Pagi,Santai,Pria,,Malam,Date / Romantic,0,1
USER_209,8d0325c4-f88d-493f-bc54-d6a03ba74375,,Mykonos,Unisex,Spicy,Pagi,Santai,Unisex,,Pagi / Siang,Sport / Outdoor,2,4
USER_209,a4d7bff0-5547-403e-ac76-5c78deb09823,,Lelabo,Unisex,Spicy,Pagi,Santai,Unisex,,Pagi / Siang,Sport / Outdoor,2,4
USER_209,7a2024f9-9fc4-47a7-b9e1-085c11a5c7ea,,Tidak Ada Brand,Unisex,Spicy,Pagi,Santai,Unisex,,Pagi / Siang,Sport / Outdoor,2,3
USER_209,57bb9223-bdf6-4f4c-bee3-05815c28f4d8,,HMNS,Unisex,Spicy,Pagi,Santai,Unisex,Clean Fresh,Pagi / Siang,Office / Formal,2,3
USER_209,93f98f82-433e-49a7-9b61-83d1fd4db482,,Mykonos,Unisex,Spicy,Pagi,Santai,Pria,,Pagi / Siang,Date / Romantic,1,1
USER_209,da3e070d-3766-4089-b583-cc0b2093f36f,,Saff & Co,Unisex,Spicy,Pagi,Santai,Unisex,,Pagi / Siang,Sport / Outdoor,2,4
USER_209,f672900f-0155-49aa-8c59-ae834bceb8d5,,Aigner,Unisex,Spicy,Pagi,Santai,Pria,,Malam,Date / Romantic,0,1
USER_209,0e7c8c94-6136-4213-8f47-6359adba57f6,,Mykonos,Unisex,Spicy,Pagi,Santai,Unisex,,Pagi / Siang,Date / Romantic,2,3
USER_209,aae7a020-adf3-452d-9bbe-576b588d640b,,Saff & Co,Unisex,Spicy,Pagi,Santai,Unisex,,Pagi / Siang,Sport / Outdoor,2,3
USER_209,a7c610c5-bd04-4ee9-bf5d-acb8850032f1,,Saff & Co,Unisex,Spicy,Pagi,Santai,Unisex,,Pagi / Siang,Office / Formal,2,3
USER_209,1322a70d-4e87-41f1-9fbe-afad960d9f7b,,Gatsby,Unisex,Spicy,Pagi,Santai,Unisex,,Pagi / Siang,Sport / Outdoor,2,4
USER_209,814d181c-974d-40bb-a350-47aba391dcbc,,Tidak Ada Brand,Unisex,Spicy,Pagi,Santai,Unisex,,Pagi / Siang,Sport / Outdoor,2,3
USER_209,e14324f4-d064-4a37-a720-109cf5c5cd9c,,Marina,Unisex,Spicy,Pagi,Santai,Unisex,,Pagi / Siang,Sport / Outdoor,2,3
USER_209,872e2534-3926-4b4f-9c5b-7e73aba0708e,,Tidak Ada Brand,Unisex,Spicy,Pagi,Santai,Unisex,,Pagi / Siang,Sport / Outdoor,2,3
USER_210,a7c610c5-bd04-4ee9-bf5d-acb8850032f1,,Saff & Co,Unisex,Woody,Pagi,Formal,Unisex,,Pagi / Siang,Office / Formal,3,5
USER_210,e8c368b8-8b1d-4be7-915b-e04838132e29,,Mandalika,Unisex,Woody,Pagi,Formal,Unisex,Clean Fresh,Pagi / Siang,Casual / Daily,2,4
USER_210,c6f13e5b-9cba-4726-9771-567600613f06,,HMNS,Unisex,Woody,Pagi,Formal,Pria,,Pagi / Siang,Sport / Outdoor,1,1
USER_210,f5aa7b95-c3f6-49f7-ac2b-9f67ed7a4055,,Tidak Ada Brand,Unisex,Woody,Pagi,Formal,Wanita,,Malam,Date / Romantic,0,2
USER_210,2db3a8f3-75e4-4abd-b3ee-9a6d620125a9,,Victoria Secret,Unisex,Woody,Pagi,Formal,Unisex,,Pagi / Siang,Sport / Outdoor,2,4
USER_210,da518139-9ee6-455a-a3f2-96569e3f9906,,Kahf,Unisex,Woody,Pagi,Formal,Pria,,Seharian,Date / Romantic,0,1
USER_210,5bdd5d0f-ecf1-472a-a152-857dfa13c7f7,,Mykonos,Unisex,Woody,Pagi,Formal,Pria,,Pagi / Siang,Date / Romantic,1,1
USER_210,2f633fc0-a374-4d5e-8e9b-ab345dbccbaa,,Mykonos,Unisex,Woody,Pagi,Formal,Unisex,,Pagi / Siang,Office / Formal,3,5
USER_210,1ea6e16c-4dc9-48f5-b00d-76c87f0f3aea,,Saff & Co,Unisex,Woody,Pagi,Formal,Pria,,Pagi / Siang,Date / Romantic,1,2
USER_210,57bb9223-bdf6-4f4c-bee3-05815c28f4d8,,HMNS,Unisex,Woody,Pagi,Formal,Unisex,Clean Fresh,Pagi / Siang,Office / Formal,3,5
USER_210,ef82ecab-b210-4a20-ae57-849f7fdb631c,,Saff & Co,Unisex,Woody,Pagi,Formal,Unisex,,Seharian,Office / Formal,2,3
USER_210,814d181c-974d-40bb-a350-47aba391dcbc,,Tidak Ada Brand,Unisex,Woody,Pagi,Formal,Unisex,,Pagi / Siang,Sport / Outdoor,2,3
USER_210,64e99f0f-7725-4207-bc04-a69b722e91c9,,Saff & Co,Unisex,Woody,Pagi,Formal,Unisex,,Pagi / Siang,Sport / Outdoor,2,3
USER_210,d22e6bdc-0623-4ec5-9f3e-b6fd7e3a6b38,,Saff & Co,Unisex,Woody,Pagi,Formal,Unisex,,Pagi / Siang,Casual / Daily,2,3
USER_210,aae7a020-adf3-452d-9bbe-576b588d640b,,Saff & Co,Unisex,Woody,Pagi,Formal,Unisex,,Pagi / Siang,Sport / Outdoor,2,4
USER_210,6288ed36-6233-4bad-a5fb-b9860eb873a6,,DIOR,Unisex,Woody,Pagi,Formal,Wanita,,Malam,Office / Formal,1,1
USER_210,3b480d27-58e6-4f14-9fa0-9384f67569e8,,Mykonos,Unisex,Woody,Pagi,Formal,Pria,,Pagi / Siang,Sport / Outdoor,1,1
USER_210,d9c41fca-1b9e-4ac2-95fc-dbcffeaa2926,,Saff & Co,Unisex,Woody,Pagi,Formal,Unisex,,Seharian,Office / Formal,2,3
USER_211,c16d9e71-bfc7-4f81-94ba-d2f0b2543ab0,,Tidak Ada Brand,Pria,Floral,Pagi,Kencan,Pria,,Pagi / Siang,Sport / Outdoor,2,4
USER_211,8a1e577a-ca64-45d2-be1d-8816325d46dc,,HMNS,Pria,Floral,Pagi,Kencan,Pria,,Pagi / Siang,Office / Formal,2,3
USER_211,c6f13e5b-9cba-4726-9771-567600613f06,,HMNS,Pria,Floral,Pagi,Kencan,Pria,,Pagi / Siang,Sport / Outdoor,2,4
USER_211,0ea5dec1-e389-45e3-90ac-f1482f1bbfa6,,Kahf,Pria,Floral,Pagi,Kencan,Pria,,Pagi / Siang,Sport / Outdoor,2,3
USER_211,4b2b2e0e-db68-4d9a-8b5f-9492f7e3bb3b,,Saff & Co,Pria,Floral,Pagi,Kencan,Unisex,,Seharian,Office / Formal,0,2
USER_211,7c5ec9cd-0c1e-4a54-b2e9-7234b98100d2,,HMNS,Pria,Floral,Pagi,Kencan,Pria,,Pagi / Siang,Party / Night,2,3
USER_211,468454a2-536a-43fc-85d7-de5b67860fc6,,Saff & Co,Pria,Floral,Pagi,Kencan,Pria,,Pagi / Siang,Sport / Outdoor,2,4
USER_211,cc8ff846-0813-48dd-bd68-5cf81541b6b5,,Mykonos,Pria,Floral,Pagi,Kencan,Pria,,Pagi / Siang,Sport / Outdoor,2,4
USER_211,a89d7236-1e49-4a5b-9861-91b1cb9f5d55,,TUDAY,Pria,Floral,Pagi,Kencan,Pria,,Pagi / Siang,Casual / Daily,2,4
USER_211,45448967-80d4-46a7-99a3-739fcf0ecc1c,,HMNS,Pria,Floral,Pagi,Kencan,Pria,,Pagi / Siang,Office / Formal,2,4
USER_211,eefb2266-1b9f-4bb0-8592-77e20d39dc7a,,Saff & Co,Pria,Floral,Pagi,Kencan,Pria,,Pagi / Siang,Sport / Outdoor,2,4
USER_211,387a546c-e51d-41fb-86e6-6f396d19ef3c,,Mykonos,Pria,Floral,Pagi,Kencan,Unisex,,Pagi / Siang,Sport / Outdoor,1,3
USER_211,5350e3cc-4409-4784-b0a3-5fe45cb9fd8a,,Saff & Co,Pria,Floral,Pagi,Kencan,Pria,,Pagi / Siang,Date / Romantic,2,3
USER_211,1b77d9ef-00bf-4e1d-bca6-2d692c284d2d,,Mykonos,Pria,Floral,Pagi,Kencan,Unisex,,Pagi / Siang,Sport / Outdoor,1,1
USER_211,9393d040-8977-403d-9523-33bc4300c619,,Mykonos,Pria,Floral,Pagi,Kencan,Pria,,Pagi / Siang,Sport / Outdoor,2,3
USER_211,2f534688-820a-4f40-b6e5-22db0b4c7e85,,HMNS,Pria,Floral,Pagi,Kencan,Pria,,Pagi / Siang,Office / Formal,2,4
USER_211,62b72a1c-d02f-4931-b34d-516765033e4a,,Mykonos,Pria,Floral,Pagi,Kencan,Pria,,Pagi / Siang,Sport / Outdoor,2,4
USER_211,9dc462ec-0105-44d0-b88e-d341bb8b14e6,,HMNS,Pria,Floral,Pagi,Kencan,Wanita,Soft Feminine,Pagi / Siang,Casual / Daily,1,2
USER_211,93cd54b0-b68a-4842-a5ec-4a1fa1844736,,HMNS,Pria,Floral,Pagi,Kencan,Pria,,Seharian,Casual / Daily,1,2
USER_211,08040f8e-f1a5-41d2-9cae-675d6cf9e254,,DIOR,Pria,Floral,Pagi,Kencan,Pria,,Pagi / Siang,Office / Formal,2,4
USER_211,d7331bfd-f948-4013-8272-35067c036d3f,,Saff & Co,Pria,Floral,Pagi,Kencan,Pria,,Pagi / Siang,Date / Romantic,2,4
USER_212,2d99b5b7-9891-4c09-a709-f8c52ef98ebd,,Saff & Co,Unisex,Woody,Pagi,Kerja,Unisex,,Pagi / Siang,Sport / Outdoor,2,3
USER_212,052b6770-8ad6-42b5-9d64-1a0e94c5a082,,Mykonos,Unisex,Woody,Pagi,Kerja,Unisex,,Pagi / Siang,Date / Romantic,2,3
USER_212,ba4b40e4-ea57-40d3-8daf-d628d6e6571e,,HMNS,Unisex,Woody,Pagi,Kerja,Pria,,Malam,Date / Romantic,0,1
USER_212,e8c368b8-8b1d-4be7-915b-e04838132e29,,Mandalika,Unisex,Woody,Pagi,Kerja,Unisex,Clean Fresh,Pagi / Siang,Casual / Daily,2,3
USER_212,8d0325c4-f88d-493f-bc54-d6a03ba74375,,Mykonos,Unisex,Woody,Pagi,Kerja,Unisex,,Pagi / Siang,Sport / Outdoor,2,4
USER_212,034fd6b4-d385-4fb2-bd2d-ce0fc5efa5b2,,Tidak Ada Brand,Unisex,Woody,Pagi,Kerja,Unisex,,Pagi / Siang,Sport / Outdoor,2,3
USER_212,57bb9223-bdf6-4f4c-bee3-05815c28f4d8,,HMNS,Unisex,Woody,Pagi,Kerja,Unisex,Clean Fresh,Pagi / Siang,Office / Formal,2,4
USER_212,aae7a020-adf3-452d-9bbe-576b588d640b,,Saff & Co,Unisex,Woody,Pagi,Kerja,Unisex,,Pagi / Siang,Sport / Outdoor,2,3
USER_212,ba8e2342-4b88-4597-8a6d-48181f17c655,,Fres,Unisex,Woody,Pagi,Kerja,Wanita,,Pagi / Siang,Sport / Outdoor,1,2
USER_212,73291982-9e91-4270-82cd-6376dccad6d0,,Mykonos,Unisex,Woody,Pagi,Kerja,Unisex,,Pagi / Siang,Date / Romantic,2,4
USER_212,814d181c-974d-40bb-a350-47aba391dcbc,,Tidak Ada Brand,Unisex,Woody,Pagi,Kerja,Unisex,,Pagi / Siang,Sport / Outdoor,2,3
USER_212,ed1c7e5c-fc9d-4a03-bf7e-e5a2e9d6e6cc,,Tidak Ada Brand,Unisex,Woody,Pagi,Kerja,Unisex,,Pagi / Siang,Sport / Outdoor,2,3
USER_212,c6f13e5b-9cba-4726-9771-567600613f06,,HMNS,Unisex,Woody,Pagi,Kerja,Pria,,Pagi / Siang,Sport / Outdoor,1,1
USER_212,7e092bdc-f4de-4678-ad03-cf45f8a597c0,,Tidak Ada Brand,Unisex,Woody,Pagi,Kerja,Wanita,,Pagi / Siang,Sport / Outdoor,1,2
USER_212,a7c610c5-bd04-4ee9-bf5d-acb8850032f1,,Saff & Co,Unisex,Woody,Pagi,Kerja,Unisex,,Pagi / Siang,Office / Formal,2,4
USER_212,6820df7a-288e-4d8b-ab71-93ab672b0c43,,Mykonos,Unisex,Woody,Pagi,Kerja,Unisex,,Pagi / Siang,Date / Romantic,2,4
USER_212,2db3a8f3-75e4-4abd-b3ee-9a6d620125a9,,Victoria Secret,Unisex,Woody,Pagi,Kerja,Unisex,,Pagi / Siang,Sport / Outdoor,2,4
USER_212,a2f8e6e2-14bd-4816-98e2-cb127f2c0830,,Tidak Ada Brand,Unisex,Woody,Pagi,Kerja,Unisex,,Seharian,Casual / Daily,1,1
USER_212,c1fa5721-6837-4bb4-969d-12a05f6ecb82,,Saff & Co,Unisex,Woody,Pagi,Kerja,Unisex,,Pagi / Siang,Sport / Outdoor,2,3
USER_212,0e7c8c94-6136-4213-8f47-6359adba57f6,,Mykonos,Unisex,Woody,Pagi,Kerja,Unisex,,Pagi / Siang,Date / Romantic,2,3
