id,nama_parfum,brand,description,notes,harga,gender_target,waktu_penggunaan,occasion,wangi_vibe,url_foto,url_produk,rating_value,rating_count,created_at,concentration,top_notes,middle_notes,base_notes,main_accords,cuaca_musim,longevity,sillage
2dbbce66-20fb-4d84-996e-e134f514246f,HMNS Alpha Hyper Green Extrait 100 ml,HMNS,"You know Alpha. HMNS' very first perfume. Born from the essence of green tea. Hyper Green is Alpha that didn�t stop there. It grew, as you grew. It became stronger. Longer. Greener. Sebagai Extrait de Parfum, Hyper Green dibuka dengan nuansa hijau yang bersih dari Pure Natural Lemon Oil, Pink Pepper dan Cactus Accord. Dipertajam oleh Ciste Absolute, dan akhirnya menetap sebagai aroma hijau yang mengakar dari Patchouli Indonesia, Vetiver Java dan Moss",,52500000,Pria,N/A,N/A,,,https://madeforhmns.com/products/hmns-hyper-green-extrait-de-parfum,0,0,2026-05-12 01:11:54.807979+00,Extrait de Parfum,N/A,N/A,N/A,"Woody, Citrus, Spicy, Green",N/A,Sangat Tahan Lama (8+ jam),Sangat Kuat (Loud)
2f5fdaf4-c19c-420f-997b-1db23d449832,Extrait de Parfum Travel size XOCOLATL,Saff & Co,"A special SAFF & Co. collaboration with the most iconic cartoon series and the most beloved webcomic character-now available in Chocobi-inspired scent. XOCOLATL pays tribute to the first hot chocolate drink in the world-a luscious infusion that has earned a special place in the hearts of humankind for millennia. Gifted by God Quetzalcoatl as the Drink of the Deities, XOCOLATL was believed to be blended with sweet mandarin, creamy heliotrope and a secret aphrodisiac known only to the old gods & the lost civilization Bergamot Fresh Fruity Gourmand Sweet Tropical",,8900000,Pria,Pagi / Siang,Sport / Outdoor,,,https://saffnco.com/products/extrait-de-parfum-travel-size-xocolatl,0,0,2026-05-12 01:11:54.807979+00,Extrait de Parfum,N/A,N/A,N/A,"Citrus, Fresh, Gourmand, Fruity",Musim Panas,Sangat Tahan Lama (8+ jam),Sedang (Moderate)
2f97009f-a431-44e5-96d7-424775bbe1c9,Cloud Mist Annabel Lee,Saff & Co,"Annabel Lee captures the nostalgia of initial encounters, echoing the raw beauty and unspoken wonders of young hearts entwined in the innocence off irst love. From the giddy rush of emotions to the sweet pang of naivety, these verses whisper dramatic tales of tender beginnings and heart-fluttering discoveries Ambery Best Seller Floral Fresh Fruity Gourmand Musky Sweet Tea",,15900000,Pria,Pagi / Siang,Sport / Outdoor,,,https://saffnco.com/products/cloud-mist-annabel-lee,0,0,2026-05-12 01:11:54.807979+00,Unspecified,N/A,N/A,N/A,"Floral, Oriental, Fresh, Gourmand",Musim Semi,Sedang (2-4 jam),Sedang (Moderate)
2fcb6115-84b2-4bea-8ebd-9cad94be7cb1,Yessica Long Hours Perfume,Budiman,Budiman Perfume - Business Package Buy 6 Bottles Discount 23% Men's and Women's Perfume Unisex Perfume,,18800,Pria,N/A,Office / Formal,,,https://www.lazada.co.id/products/pdp-i8669454916.html,0,0,2026-05-12 01:10:11.437383+00,Unspecified,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31311234-0670-4b26-a526-0e3f95e003d6,Perfume Package 7ml Non Alcohol,parfum,"parfum roll on non alkohol isi 1 lusin /12 botol murah App 4.7 (11107) Rp 28.000 Rp35.000 -20% Pilihan pengiriman : DKI Jakarta, Kota Jakarta Barat, Cengkareng UBAH Dijamin tiba 10-16 Mei Standar,with shipping fee Rp14.500 Pengembalian & Garansi : Berubah Pikiran � Pengembalian Gratis 7 Hari � Garansi tidak tersedia Variation3: 12 botol 12 botol 6botol Kuantitas: Beli sekarang Tambah ke troli Share Like",,18000,Pria,N/A,N/A,,,https://www.lazada.co.id/products/pdp-i6191604749.html,0,0,2026-05-12 01:10:11.437383+00,Parfum,N/A,N/A,N/A,N/A,N/A,Tahan Lama (4-8 jam),N/A
31ff12ea-0c15-4ff6-8fe2-14604a97a26b,Perfume Refill 30ml,Bisa,Bisa cod Parfum Refill tahan lama laki perempuan,,27000,Pria,N/A,N/A,,,https://www.lazada.co.id/products/pdp-i6570440615.html,0,0,2026-05-12 01:10:11.437383+00,Parfum,N/A,N/A,N/A,N/A,N/A,Sangat Tahan Lama (8+ jam),N/A
32e18cac-7bdc-416a-880d-c3b1af81a0a0,Posh Women Perfumed Spray Cologne,Fres,Fres & Natural Fragrance Oil Pink Cupcake / Green Mirage / Midnight Secret / Cotton Dreams 100ml Cologne - Women's Perfume - Uni Store - Unihstore,,14290,Pria,Malam,Party / Night,,,https://www.lazada.co.id/products/pdp-i7421110827.html,0,0,2026-05-12 01:10:11.437383+00,Unspecified,N/A,N/A,N/A,Green,N/A,N/A,N/A
32f611b0-5ea1-403d-a2dd-4753395bfacc,Kahf True Brotherhood Eau de Toilette,Kahf,"NEW! Kahf Pomade and Hair Powder. NEW! Kahf Pomade and Hair Powder. NEW! Kahf Pomade and Hair Powder. Men�s perfume with a warm spicy, lavender, citrus, and incense scent that celebrates togetherness. Spray EDT to desired clothes and/or body area. Ethanol, Aqua, Fragrance, Trideceth-9, PEG-40 Hydrogenated Castor Oil, Polysorbate 20, Benzophenone-2 Join the Brotherhood. Get 10% Off Your First Gear. � Kahf 2026.Kahf is a part of Paragon Technology and Innovation. Site byAntikode. By clicking 'Accept cookies', you agree to the use of cookies on your device to enhance your shopping experience, analyze site usage, and support our marketing efforts. To learn more about cookies, please refer to our Privacy Policy Find Your Skin Type Here!",,0,Pria,N/A,N/A,,,https://www.kahfeveryday.com/product/kahf-true-brotherhood-eau-de-toilette,0,0,2026-05-12 01:11:51.56155+00,Eau de Toilette (EDT),N/A,N/A,N/A,"Citrus, Oriental, Aromatic",N/A,Sedang (2-4 jam),Dekat (Skin Scent)
3475dedf-1ca0-4512-9b48-98551e398d91,Blue Samudra Scaetea Edition,EVANGELINE,EVANGELINE BLACK SAKURA PARFUM EDT 100ML - PARFUM EVANGELINE SAKURA BPOM,,29800,Unisex,N/A,N/A,,,https://www.lazada.co.id/products/pdp-i725702282.html,0,0,2026-05-12 01:10:11.437383+00,Eau de Toilette (EDT),N/A,N/A,N/A,N/A,N/A,Tahan Lama (4-8 jam),N/A
34829e48-8f75-4e64-9eb3-817a08452100,FRAGRANCE BEST SELLERS,DIOR,"Member Exclusive | Receive an additional complimentary Dior Makeup Eyes and Lips Trial Set with min spend of Rp 3,500,000 Discover the selection of Dior fragrance essentials. Experience an extraordinary olfactory voyage while browsing the fragrances of Miss Dior, J�adore, Dior Homme and La Collection Priv�e Christian Dior, to discover your perfect eau de toilette or eau de parfum. Parfum - intense floral, fruity and woody notes Miss Dior Blooming Bouquet Eau de Toilette - Fresh and Tender Notes Alcohol-Free Eau de Parfum - Floral Notes Hair Mist - Fragrance for the Hair Miss Dior Eau de Parfum Roller-Pearl Roll-On Eau de Parfum - Floral and Fresh Notes Miss Dior Rose N'Roses Eau de Toilette - Floral and Sparkling Notes Miss Dior Blooming Bouquet Mini Miss Solid Perfume Eau de Toilette - Alcohol-Free Fragrance Stick - Fresh and Tender Notes J�adore Les Adorables Golden Gel Scented Shimmering Body Gel Privacy Policy Terms and conditions Cookies Policy Cookies are in use on this site These cookies are necessary for the website to function and cannot be switched off in our systems. They are usually only set in response to actions made by you which amount to a request for services, such as setting your privacy preferences, logging in or filling in forms. You can set your browser to block or alert you about these cookies, but some parts of the site will not then work. These cookies enable the website to provide enhanced functionality and personalisation. They may be set by us or by third party providers whose services we have added to our pages. If you do not allow these cookies then some or all of these services may not function properly. These cookies may be set through our site by our advertising partners. They may be used by those companies to build a profile of your interests and show you relevant adverts on other sites. They do not store directly personal information, but are based on uniquely identifying your browser and internet device. If you do not allow these cookies, you will experience less targeted advertising. These cookies are set by a range of social media services that we have added to the site to enable you to share our content with your friends and networks. They are capable of tracking your browser across other sites and building up a profile of your interests. This may impact the content and messages you see on other websites you visit. If you do not allow these cookies you may not be able to use or see these sharing tools. These cookies allow us to count visits and traffic sources so we can measure and improve the performance of our site. They help us to know which pages are the most and least popular and see how visitors move around the site. All information these cookies collect is aggregated and therefore anonymous. If you do not allow these cookies we will not know when you have visited our site, and will not be able to monitor its performance.",,0,Wanita,Pagi / Siang,Office / Formal,,,https://www.dior.com/en_id/beauty/productlist-folder/plp-fragrance-women-best-sellers.html,0,0,2026-05-12 01:11:51.56155+00,Eau de Parfum (EDP),N/A,N/A,N/A,"Woody, Floral, Citrus, Fresh",Musim Semi,Sangat Tahan Lama (8+ jam),Sangat Kuat (Loud)
3568d41b-c549-4734-957f-671fa937c216,Dior Homme,DIOR,"description ingredients application tips olfactory notes description Dior Homme Eau de Toilette is intriguingly powerful and appealingly fresh. Dior Homme redefines a new, masculine sensuality in a polyphony of smooth and raw wood. A heart of tender wood, in which the virility of Atlas Cedar embraces the enveloping warmth of Haitian Vetiver tinged with spice. Wood hand-chiseled by Dior. Dior Homme conveys all the facets of modern masculinity. A man, yes, but a man of many nuances: confident in both his strength and his tenderness. Dior Homme Eau de Toilette is a fragrance with a bold trail that leaves a sensual imprint. ingredients #13837/A ALCOHOL � PARFUM (FRAGRANCE) � AQUA (WATER) � LIMONENE � ETHYLHEXYL METHOXYCINNAMATE � HYDROXYCITRONELLAL � LINALOOL � HEXYL CINNAMAL � CITRONELLOL � DIETHYLAMINO HYDROXYBENZOYL HEXYL BENZOATE � BHT � BUTYL METHOXYDIBENZOYLMETHANE � ETHYLHEXYL SALICYLATE � COUMARIN � CITRAL � GERANIOL � CI 47005 (YELLOW 10) � TOCOPHEROL � CI 14700 (RED 4) � CI 60730 (EXT. VIOLET 2) � CI 19140 (YELLOW 5) � application tips Prolong the trail of Dior Homme Eau de Toilette with the Dior Homme ritual: 1. Awaken the senses with the invigorating notes of the Dior Homme shower gel. 2. Soften your skin with the Dior Homme aftershave balm. 3. Freshen up with the Dior Homme spray deodorant. olfactory notes Base Notes Vetiver The molecule Iso E gradually settles into the composition, endlessly lingering and drawing out the sensuality of the scent of light wood. The only compound of its kind, it gives Dior Homme that inexplicable ""deliciously clean"" and fresh sensation. A persistent impression of washed wood, wholly contained in a single, rather magical, note. Heart Notes PATCHOULI HEART Like a friend who ties it all together, the Patchouli Heart is full and enveloping. It mingles with the virile woods to convey a caressing sensuality. Top Notes ATLAS CEDAR Atlas Cedar blows its dry and subtly leathery warmth through the trail of Dior Homme. Combined with Vetiver, it leads a polyphony of woods filled with tension and dialogue. MEMBER OF THE UNION FOR ETHICAL BIOTRADE, THE HOUSE OF DIOR IS COMMITTED TO SOURCING THAT IS RESPECTFUL OF NATURE AND LOCAL COMMUNITIES. description ingredients application tips olfactory notes description Dior Homme Eau de Toilette is intriguingly powerful and appealingly fresh. Dior Homme redefines a new, masculine sensuality in a polyphony of smooth and raw wood. A heart of tender wood, in which the virility of Atlas Cedar embraces the enveloping warmth of Haitian Vetiver tinged with spice. Wood hand-chiseled by Dior. Dior Homme conveys all the facets of modern masculinity. A man, yes, but a man of many nuances: confident in both his strength and his tenderness. Dior Homme Eau de Toilette is a fragrance with a bold trail that leaves a sensual imprint. ingredients #13837/A ALCOHOL � PARFUM (FRAGRANCE) � AQUA (WATER) � LIMONENE � ETHYLHEXYL METHOXYCINNAMATE � HYDROXYCITRONELLAL � LINALOOL � HEXYL CINNAMAL � CITRONELLOL � DIETHYLAMINO HYDROXYBENZOYL HEXYL BENZOATE � BHT � BUTYL METHOXYDIBENZOYLMETHANE � ETHYLHEXYL SALICYLATE � COUMARIN � CITRAL � GERANIOL � CI 47005 (YELLOW 10) � TOCOPHEROL � CI 14700 (RED 4) � CI 60730 (EXT. VIOLET 2) � CI 19140 (YELLOW 5) � application tips Prolong the trail of Dior Homme Eau de Toilette with the Dior Homme ritual: 1. Awaken the senses with the invigorating notes of the Dior Homme shower gel. 2. Soften your skin with the Dior Homme aftershave balm. 3. Freshen up with the Dior Homme spray deodorant. olfactory notes Base Notes Vetiver The molecule Iso E gradually settles into the composition, endlessly lingering and drawing out the sensuality of the scent of light wood. The only compound of its kind, it gives Dior Homme that inexplicable ""deliciously clean"" and fresh sensation. A persistent impression of washed wood, wholly contained in a single, rather magical, note. Heart Notes PATCHOULI HEART Like a friend who ties it all together, the Patchouli Heart is full and enveloping. It mingles with the virile woods to convey a caressing sensuality. Top Notes ATLAS CEDAR Atlas Cedar blows its dry and subtly leathery warmth through the trail of Dior Homme. Combined with Vetiver, it leads a polyphony of woods filled with tension and dialogue. MEMBER OF THE UNION FOR ETHICAL BIOTRADE, THE HOUSE OF DIOR IS COMMITTED TO SOURCING THAT IS RESPECTFUL OF NATURE AND LOCAL COMMUNITIES. description Dior Homme Eau de Toilette is intriguingly powerful and appealingly fresh. Dior Homme redefines a new, masculine sensuality in a polyphony of smooth and raw wood. A heart of tender wood, in which the virility of Atlas Cedar embraces the enveloping warmth of Haitian Vetiver tinged with spice. Wood hand-chiseled by Dior. Dior Homme conveys all the facets of modern masculinity. A man, yes, but a man of many nuances: confident in both his strength and his tenderness. Dior Homme Eau de Toilette is a fragrance with a bold trail that leaves a sensual imprint. ingredients #13837/A ALCOHOL � PARFUM (FRAGRANCE) � AQUA (WATER) � LIMONENE � ETHYLHEXYL METHOXYCINNAMATE � HYDROXYCITRONELLAL � LINALOOL � HEXYL CINNAMAL � CITRONELLOL � DIETHYLAMINO HYDROXYBENZOYL HEXYL BENZOATE � BHT � BUTYL METHOXYDIBENZOYLMETHANE � ETHYLHEXYL SALICYLATE � COUMARIN � CITRAL � GERANIOL � CI 47005 (YELLOW 10) � TOCOPHEROL � CI 14700 (RED 4) � CI 60730 (EXT. VIOLET 2) � CI 19140 (YELLOW 5) � application tips Prolong the trail of Dior Homme Eau de Toilette with the Dior Homme ritual: 1. Awaken the senses with the invigorating notes of the Dior Homme shower gel. 2. Soften your skin with the Dior Homme aftershave balm. 3. Freshen up with the Dior Homme spray deodorant. olfactory notes Base Notes Vetiver The molecule Iso E gradually settles into the composition, endlessly lingering and drawing out the sensuality of the scent of light wood. The only compound of its kind, it gives Dior Homme that inexplicable ""deliciously clean"" and fresh sensation. A persistent impression of washed wood, wholly contained in a single, rather magical, note. Heart Notes PATCHOULI HEART Like a friend who ties it all together, the Patchouli Heart is full and enveloping. It mingles with the virile woods to convey a caressing sensuality. Top Notes ATLAS CEDAR Atlas Cedar blows its dry and subtly leathery warmth through the trail of Dior Homme. Combined with Vetiver, it leads a polyphony of woods filled with tension and dialogue. MEMBER OF THE UNION FOR ETHICAL BIOTRADE, THE HOUSE OF DIOR IS COMMITTED TO SOURCING THAT IS RESPECTFUL OF NATURE AND LOCAL COMMUNITIES. Member Exclusive | Receive an additional complimentary Dior Makeup Eyes and Lips Trial Set with min spend of Rp 3,500,000 Enjoy 2 iconic Dior samples of your choice with every order. Enjoy complimentary delivery for orders of Rp1,200,000 or above. Exclusive for members, receive exclusive Dior gifts at each tier of minimum purchase � above Rp1,500K, Rp2,500K & Rp3,500K. Complimentary Dior gift wrapping service. Dior Homme Eau de Toilette is intriguingly powerful and appealingly fresh. Dior Homme redefines a new, masculine sensuality in a polyphony of smooth and raw wood. A heart of tender wood, in which the virility of Atlas Cedar embraces the enveloping warmth of Haitian Vetiver tinged with spice. Wood hand-chiseled by Dior. Dior Homme conveys all the facets of modern masculinity. A man, yes, but a man of many nuances: confident in both his strength and his tenderness. Dior Homme Eau de Toilette is a fragrance with a bold trail that leaves a sensual imprint. #13837/A ALCOHOL � PARFUM (FRAGRANCE) � AQUA (WATER) � LIMONENE � ETHYLHEXYL METHOXYCINNAMATE � HYDROXYCITRONELLAL � LINALOOL � HEXYL CINNAMAL � CITRONELLOL � DIETHYLAMINO HYDROXYBENZOYL HEXYL BENZOATE � BHT � BUTYL METHOXYDIBENZOYLMETHANE � ETHYLHEXYL SALICYLATE � COUMARIN � CITRAL � GERANIOL � CI 47005 (YELLOW 10) � TOCOPHEROL � CI 14700 (RED 4) � CI 60730 (EXT. VIOLET 2) � CI 19140 (YELLOW 5) � Prolong the trail of Dior Homme Eau de Toilette with the Dior Homme ritual: 1. Awaken the senses with the invigorating notes of the Dior Homme shower gel. 2. Soften your skin with the Dior Homme aftershave balm. 3. Freshen up with the Dior Homme spray deodorant. Base Notes Vetiver The molecule Iso E gradually settles into the composition, endlessly lingering and drawing out the sensuality of the scent of light wood. The only compound of its kind, it gives Dior Homme that inexplicable ""deliciously clean"" and fresh sensation. A persistent impression of washed wood, wholly contained in a single, rather magical, note. Heart Notes PATCHOULI HEART Like a friend who ties it all together, the Patchouli Heart is full and enveloping. It mingles with the virile woods to convey a caressing sensuality. Top Notes ATLAS CEDAR Atlas Cedar blows its dry and subtly leathery warmth through the trail of Dior Homme. Combined with Vetiver, it leads a polyphony of woods filled with tension and dialogue. MEMBER OF THE UNION FOR ETHICAL BIOTRADE, THE HOUSE OF DIOR IS COMMITTED TO SOURCING THAT IS RESPECTFUL OF NATURE AND LOCAL COMMUNITIES. Privacy Policy Terms and conditions Cookies Policy Cookies are in use on this site These cookies are necessary for the website to function and cannot be switched off in our systems. They are usually only set in response to actions made by you which amount to a request for services, such as setting your privacy preferences, logging in or filling in forms. You can set your browser to block or alert you about these cookies, but some parts of the site will not then work. These cookies enable the website to provide enhanced functionality and personalisation. They may be set by us or by third party providers whose services we have added to our pages. If you do not allow these cookies then some or all of these services may not function properly. These cookies may be set through our site by our advertising partners. They may be used by those companies to build a profile of your interests and show you relevant adverts on other sites. They do not store directly personal information, but are based on uniquely identifying your browser and internet device. If you do not allow these cookies, you will experience less targeted advertising. These cookies are set by a range of social media services that we have added to the site to enable you to share our content with your friends and networks. They are capable of tracking your browser across other sites and building up a profile of your interests. This may impact the content and messages you see on other websites you visit. If you do not allow these cookies you may not be able to use or see these sharing tools. These cookies allow us to count visits and traffic sources so we can measure and improve the performance of our site. They help us to know which pages are the most and least popular and see how visitors move around the site. All information these cookies collect is aggregated and therefore anonymous. If you do not allow these cookies we will not know when you have visited our site, and will not be able to monitor its performance.",,1730000,Pria,Pagi / Siang,Office / Formal,,,https://www.dior.com/en_id/beauty/products/dior-homme-Y0996157.html,0,0,2026-05-12 01:11:53.105781+00,Eau de Toilette (EDT),N/A,"tender wood, in which the virility of Atlas Cedar embraces the enveloping warmth of Haitian Vetiver tinged with spice","the composition, endlessly lingering and drawing out the sensuality of the scent of light wood","Woody, Citrus, Fresh, Spicy",Musim Semi,Tahan Lama (4-8 jam),Sangat Kuat (Loud)
35d50508-59fe-4b05-8042-9fac5bf4a753,Tuday Eau De Perfume,TUDAY,"TUDAY PERFUME / TUDAY EAU DE PERFUME App 5 (1) Rp 15.000 Rp30.000 -50% Pilihan pengiriman : DKI Jakarta, Kota Jakarta Barat, Cengkareng UBAH Dijamin tiba 16-20 Mei Standar,with shipping fee Rp11.000 Pengembalian & Garansi : Berubah Pikiran � Pengembalian Gratis 7 Hari � Garansi tidak tersedia Varian: COCONUT KISS COCONUT KISS GOOD VIBES GRATEFUL HAPPINES JOYFUL NICE DAY Kuantitas: Beli sekarang Tambah ke troli Share Like",,15000,Pria,Pagi / Siang,N/A,,,https://www.lazada.co.id/products/pdp-i8183270893.html,0,0,2026-05-12 01:10:11.437383+00,Unspecified,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36a0c5ac-1602-4bc0-ab16-c30557b4e233,Bubblegum Vanilla Cake Black Opium Bundle,COD,COD PARFUM PRIA/PARFUM WANITA - PARFUM UNISEX - PARFUM THAILAND 35ML - GS PARFUME,,5999,Pria,N/A,N/A,,,https://www.lazada.co.id/products/pdp-i5964580303.html,0,0,2026-05-12 01:10:11.437383+00,Parfum,N/A,N/A,N/A,N/A,N/A,Tahan Lama (4-8 jam),N/A
3778e2c0-a8df-4af3-8dba-41d32302ebdb,HMNS Another Rose Nourishing Hair Perfume 250 ml,HMNS,"Terinspirasi dari wangi best-seller Unrosed, kini keanggunan aroma itu hadir dalam bentuk yang lebih personal untuk rambutmu. Perpaduan floral fruity yang menyentuh lembut, seperti saat kelopak Rose yang mekar bertemu dengan keharuman segar dan bersih dari Lily of the Valley, dibalut sentuhan buah yang manis dan menyegarkan. Wanginya ringan, tapi meninggalkan kesan mendalam di setiap helai rambutmu. Tak hanya meninggalkan jejak aroma yang memikat, formulanya juga dirancang untuk merawat rambut secara menyeluruh dengan 3 Active Ingredients. Ethyl Macadamiate membantu melindungi rambut dari panas alat styling & paparan sinar matahari. Amino Acid Complex memperkuat struktur rambut. Lalu Trehalose menjaga kelembaban alami rambut agar tetap terasa ringan, dan tampak berkilau sepanjang hari.",,19500000,Pria,N/A,Sport / Outdoor,,,https://madeforhmns.com/products/hmns-nourishing-hair-perfume-another-rose,0,0,2026-05-12 01:11:53.105781+00,Unspecified,N/A,N/A,N/A,"Floral, Fresh, Gourmand, Fruity",Musim Panas,Sangat Tahan Lama (8+ jam),Sedang (Moderate)
3a41ea8b-d3ca-4f7c-94d7-b2a7cb1d1314,Mykonos - Luminos Extrait de Parfum 50ml,Mykonos,"Luminos Extrait de Parfum 50ml THE FIRST EVER GLOW IN THE DARK FRAGRANCE INFUSED WITH OUR VERY OWN, BLUE JAVA BANANA ACCORD. Luminos Shines as �A Celebration of the Light Within Us All� that often goes unnoticed. With creamy, floral, woody notes, and a unique blue java banana accord, Luminos encourages you to illuminate the world with your inner brilliance, reminding you that ""You Are More Than What Meets The Eye"". Top Notes : Apple, Banana (Part of The Blue Java Banana Accord) Middle Notes : White Florals, Rose, Tuberose, Lily of The Valley, Orange Blossom, Vanilla (Part of The Blue Java Banana Accord) Base Notes : Amber, Edible Notes, Solar Accord, Amberwood, Cashmere, Ice Cream (Part of The Blue Java Banana) No. BPOM: NA18240608244",,29900000,Unisex,Seharian,Party / Night,,,https://officialmykonos.com/products/mykonos-luminos-extrait-de-parfum-50ml,0,0,2026-05-12 01:11:54.807979+00,Extrait de Parfum,"Apple, Banana (Part of The Blue Java Banana Accord)","White Florals, Rose, Tuberose, Lily of The Valley, Orange Blossom, Vanilla (Part of The Blue Java Banana Accord)","Amber, Edible Notes, Solar Accord, Amberwood, Cashmere, Ice Cream (Part of The Blue Java Banana)","Woody, Floral, Citrus, Oriental",Musim Semi,Sangat Tahan Lama (8+ jam),N/A
3c649714-8a61-48fc-a605-7b7129b90d32,Dominant Perfume,The,"Parfum Kualitas Premium Vanilla Cake Paling Wangi Edp 35 ML App 4.7 (2669) Rp 15.510 Rp65.000 -76% Promosi: Rp1.122 Beli 3 diskon 3%. Beli 5 diskon 5% Pilihan pengiriman : DKI Jakarta, Kota Jakarta Barat, Cengkareng UBAH Dijamin tiba 12-18 Mei Standar,with shipping fee Rp15.500 Pengembalian & Garansi : Berubah Pikiran � Pengembalian Gratis 7 Hari � Garansi tidak tersedia aroma: royl mistiq PINK BERRY VANILLA CAKE balck opium dior sauvage scandous royl mistiq romanwish vs sosexy One Million Lackey Dunhill Blue BACCARAT ESOTB BVLG AQUA BUBBLEGUM ZARA RED VANILLA -AIGNER BLUE -TAYLOR SWIFT ukuran harga: 30ml 30ml Kuantitas: Beli sekarang Tambah ke troli Share Like",,15510,Pria,N/A,N/A,,,https://www.lazada.co.id/products/pdp-i8251204308.html,0,0,2026-05-12 01:10:11.437383+00,Eau de Parfum (EDP),N/A,N/A,N/A,"Oriental, Fruity",N/A,Tahan Lama (4-8 jam),Kuat (Moderate-Heavy)
3d842ee5-1ebf-4552-b2f3-0fee29715e47,Vitalis Body Scent 120ml,parfum,parfum pria wanita tahan lama 4 pcs bisa request aroma,,14900,Pria,N/A,N/A,,,https://www.lazada.co.id/products/pdp-i8018886123.html,0,0,2026-05-12 01:10:11.437383+00,Parfum,N/A,N/A,N/A,N/A,N/A,Sangat Tahan Lama (8+ jam),N/A
3eb1e095-9f5d-47cb-b660-c4f617eeb583,Scarlett Whitening Bundling,Parfume,Parfume Lelabo JLO Still variant best seller parfum pria dan wanita,,9900,Pria,N/A,N/A,,,https://www.lazada.co.id/products/pdp-i7730768003.html,0,0,2026-05-12 01:10:11.437383+00,Parfum,N/A,N/A,N/A,N/A,N/A,Tahan Lama (4-8 jam),N/A
3ed6b0a0-4e94-44e6-83b1-2c068aac232b,Extrait de Parfum ILIAD,Saff & Co,"ILIAD is an olfactory homage to Homer's epic poem-a divine scent that transports you to the golden age of heroes. Inspired by the poem's protagonist, ILIAD sings the saga of Achilles in the notes of sun-kissed cashmeran, sensual amber, and sultry florals. Ambery Floral Fresh Peony Pink Peppercorn Spicy",,20290000,Unisex,Pagi / Siang,Sport / Outdoor,,,https://saffnco.com/products/extrait-de-parfum-iliad,0,0,2026-05-12 01:11:54.807979+00,Extrait de Parfum,N/A,N/A,N/A,"Floral, Oriental, Fresh, Spicy",Musim Semi,Sangat Tahan Lama (8+ jam),Sedang (Moderate)
3f852bb4-5527-4dd9-85a8-9c0c99815625,Kahf Saffron Oud Eau de Parfum,Kahf,"NEW! Kahf Pomade and Hair Powder. NEW! Kahf Pomade and Hair Powder. NEW! Kahf Pomade and Hair Powder. Men�s perfume with a slightly spicy and sweet blend of saffron, oud, mandarin, and long-lasting wood Spray a sufficient amount of perfume to your clothes and body Ethanol, Fragrance, Aqua, Trideceth-9, PEG-40 Hydrogenated Castor Oil, Polysorbate 20, Allantoin, Benzophenone-2, Resorcinol. Long Lasting 24 Hours Join the Brotherhood. Get 10% Off Your First Gear. � Kahf 2026.Kahf is a part of Paragon Technology and Innovation. Site byAntikode. By clicking 'Accept cookies', you agree to the use of cookies on your device to enhance your shopping experience, analyze site usage, and support our marketing efforts. To learn more about cookies, please refer to our Privacy Policy Find Your Skin Type Here!",,0,Pria,Seharian,N/A,,,https://www.kahfeveryday.com/product/kahf-saffron-oud-eau-de-parfum,0,0,2026-05-12 01:11:51.56155+00,Eau de Parfum (EDP),N/A,N/A,N/A,"Woody, Citrus, Oriental, Gourmand",N/A,Sangat Tahan Lama (8+ jam),Kuat (Moderate-Heavy)
401e337d-6d72-477d-8ca0-c04af14807f4,Parfum Refill Tahan Lama,Original,Original Imported Ysl L1Br3 Women's Perfume 90ml Luxury and Cheap,,37000,Pria,N/A,N/A,,,https://www.lazada.co.id/products/pdp-i8770156580.html,0,0,2026-05-12 01:10:11.437383+00,Unspecified,N/A,N/A,N/A,N/A,N/A,N/A,N/A
40792582-9222-4007-ae67-f4534e590ce9,Cloud Mist Sonnet 116,Saff & Co,"Sonnet 116 invites you to immerse in the symphony of self-discovery and evolution - a narrative spun with the wisdom of self-love, where souls finally find their harmonious rhythm and embrace unconditional love. This sonnet liberates the heart and mind through shared passion, trust and embrace that feel just right Floral Fresh Gourmand Green Jasmine Sandalwood Tea Woody",,12990000,Pria,Pagi / Siang,Sport / Outdoor,,,https://saffnco.com/products/cloud-mist-sonnet-116,0,0,2026-05-12 01:11:54.807979+00,Unspecified,N/A,N/A,N/A,"Woody, Floral, Fresh, Green",Musim Semi,Sedang (2-4 jam),Sedang (Moderate)
415175cf-caae-4279-8b4d-b17abf052e9c,Vanilla Aroma Perfume,Paket,Paket Parfum Lelabou 30 ml paket 4 botol best seller parfum pria dan wanita / perfume unisex bebas pilih aroma by distributor parfume,,38500,Pria,N/A,N/A,,,https://www.lazada.co.id/products/pdp-i8152268347.html,0,0,2026-05-12 01:10:11.437383+00,Parfum,N/A,N/A,N/A,N/A,N/A,Tahan Lama (4-8 jam),N/A
4193b261-0d08-470c-800f-57f402043d4d,Fres & Natural Spray 100ml,Parfum,Parfum Jayrosse Viral Parfum Pemikat Best Seller Jayrose Viral Tiktok Grey Rouge Noah Luke 30ml,,5799,Unisex,N/A,N/A,,,https://www.lazada.co.id/products/pdp-i6585756030.html,0,0,2026-05-12 01:10:11.437383+00,Parfum,N/A,N/A,N/A,Floral,N/A,Tahan Lama (4-8 jam),N/A
