user_id,parfum_id,parfum_name,brand,user_gender_pref,user_aroma_pref,user_time_pref,user_occasion_pref,parfum_gender_target,parfum_wangi_vibe,parfum_waktu_penggunaan,parfum_occasion,match_score,rating
USER_125,a4d7ea63-e65d-4181-a9f6-f1007da77de1,,Parfume,Wanita,Woody,Malam,Kerja,Unisex,,Pagi / Siang,,0,3
USER_125,d7010d21-a8e6-4914-8292-5ff6b2288ca1,,DIOR,Wanita,Woody,Malam,Kerja,Pria,,Pagi / Siang,Office / Formal,0,3
USER_126,36a0c5ac-1602-4bc0-ab16-c30557b4e233,,COD,Pria,Woody,Pagi,Santai,Pria,,,,1,1
USER_126,af0b799e-c93b-47ff-beb7-9f73065c0a48,,Mykonos,Pria,Woody,Pagi,Santai,Pria,,Pagi / Siang,Sport / Outdoor,2,4
USER_126,b63dc7cb-2764-43a9-a56c-7635675c3e66,,Chocolate,Pria,Woody,Pagi,Santai,Pria,,Pagi / Siang,,2,3
USER_126,aba53cea-bce9-49bf-80a7-02236447762c,,Saff & Co,Pria,Woody,Pagi,Santai,Pria,,Pagi / Siang,Sport / Outdoor,2,4
USER_126,1fb025ec-8576-4756-9230-19b29ad1f46d,,DIOR,Pria,Woody,Pagi,Santai,Pria,,Pagi / Siang,Office / Formal,2,3
USER_126,3568d41b-c549-4734-957f-671fa937c216,,DIOR,Pria,Woody,Pagi,Santai,Pria,,Pagi / Siang,Office / Formal,2,3
USER_126,25085238-d839-4635-b164-195263eac174,,Saff & Co,Pria,Woody,Pagi,Santai,Pria,,Pagi / Siang,,2,4
USER_126,01bdb725-3b61-4a78-a7d8-ecf59f1e776c,,Parfum,Pria,Woody,Pagi,Santai,Unisex,,,,0,1
USER_126,2f5fdaf4-c19c-420f-997b-1db23d449832,,Saff & Co,Pria,Woody,Pagi,Santai,Pria,,Pagi / Siang,Sport / Outdoor,2,4
USER_126,b74414c2-2f53-48d1-8713-79b4caae3482,,DIOR,Pria,Woody,Pagi,Santai,Pria,,Pagi / Siang,Office / Formal,2,3
USER_126,3a41ea8b-d3ca-4f7c-94d7-b2a7cb1d1314,,Mykonos,Pria,Woody,Pagi,Santai,Unisex,,Seharian,Party / Night,0,1
USER_126,f811875d-3d9d-4061-b9f1-6669252150a5,,Saff & Co,Pria,Woody,Pagi,Santai,Unisex,,,,0,2
USER_126,a174e382-ae5b-4409-b09d-25bbda35ca71,,Kahf,Pria,Woody,Pagi,Santai,Pria,,Pagi / Siang,,2,4
USER_126,1d29e92a-cf91-4a3f-97d4-09ce487a3530,,Cool,Pria,Woody,Pagi,Santai,Pria,,Pagi / Siang,,2,4
USER_126,b3dfc619-bbd3-4792-b3f0-dbdbcf9aa187,,Women's,Pria,Woody,Pagi,Santai,Pria,,,,1,3
USER_126,c43bd60e-5679-4479-84c0-609fed62ea7d,,Kahf,Pria,Woody,Pagi,Santai,Pria,,Pagi / Siang,Sport / Outdoor,2,4
USER_126,56b64081-7365-45be-873c-1c410a004ee2,,BAYAR,Pria,Woody,Pagi,Santai,Pria,,,,1,1
USER_126,ac5c3157-2701-480e-ad90-dcbdba23cd8f,,Saff & Co,Pria,Woody,Pagi,Santai,Pria,,Pagi / Siang,Sport / Outdoor,2,4
USER_126,041ae2b2-ec2e-40d6-a55b-29c6589b12c0,,Saff & Co,Pria,Woody,Pagi,Santai,Pria,,Pagi / Siang,Sport / Outdoor,2,3
USER_126,fe0ab6cb-15a7-40b4-9e7d-73dd7c60b784,,ZF,Pria,Woody,Pagi,Santai,Unisex,,,,0,1
USER_126,fc2e6dec-25fd-4be9-8e52-dd6141722128,,Kahf,Pria,Woody,Pagi,Santai,Pria,,Pagi / Siang,Sport / Outdoor,2,4
USER_126,894a1fc0-2962-4b85-a6d8-e9a1a69a5e4b,,Mykonos,Pria,Woody,Pagi,Santai,Pria,,Pagi / Siang,Sport / Outdoor,2,3
USER_127,a4d7ea63-e65d-4181-a9f6-f1007da77de1,,Parfume,Unisex,Floral,Pagi,Kencan,Unisex,,Pagi / Siang,,2,3
USER_127,9592f629-d0b2-4d65-bed9-13e05287c905,,Saff & Co,Unisex,Floral,Pagi,Kencan,Unisex,,Pagi / Siang,Sport / Outdoor,2,3
USER_127,745ad61b-a19c-4459-93bb-8e6b7085f3c6,,parfume,Unisex,Floral,Pagi,Kencan,Unisex,,Pagi / Siang,,2,3
USER_127,91cccd63-97c9-4271-b709-87ca4399da84,,Kahf,Unisex,Floral,Pagi,Kencan,Pria,,Pagi / Siang,Sport / Outdoor,1,1
USER_127,8cfde50b-0ddc-442b-9062-127bc05918f5,,Saff & Co,Unisex,Floral,Pagi,Kencan,Unisex,,Pagi / Siang,,2,3
USER_127,9553f16f-4d80-4d27-8e02-05fdb039927e,,Fresh,Unisex,Floral,Pagi,Kencan,Unisex,,Pagi / Siang,,2,3
USER_127,b0f8fa31-2fb7-4e94-b6f6-4b51a6553f7f,,Fresh,Unisex,Floral,Pagi,Kencan,Unisex,,Pagi / Siang,,2,4
USER_127,80bd07d8-6308-464c-85c6-a64f461bd5e7,,Saff & Co,Unisex,Floral,Pagi,Kencan,Unisex,,Pagi / Siang,,2,3
USER_127,a260a07d-69f4-45ba-972c-6ae0581f09f6,,SCARLETT,Unisex,Floral,Pagi,Kencan,Unisex,,,,1,1
USER_127,53cdd8ab-5c47-4c1a-86ac-c9878f216175,,FRES,Unisex,Floral,Pagi,Kencan,Unisex,,Pagi / Siang,,2,3
USER_127,6d6fe816-fc1d-4f8f-89b9-07ab6972dabc,,Mykonos,Unisex,Floral,Pagi,Kencan,Unisex,,Pagi / Siang,Date / Romantic,2,3
USER_127,61f7cb28-d9e6-449d-a70e-8c202e4e0b3d,,Saff & Co,Unisex,Floral,Pagi,Kencan,Unisex,,Pagi / Siang,Sport / Outdoor,2,3
USER_127,fcfe3674-3471-420d-9b5e-b3e57a203c55,,Lovablue,Unisex,Floral,Pagi,Kencan,Unisex,,Pagi / Siang,,2,3
USER_127,4a48db01-bd16-428f-b6e6-3dafe754f535,,Mykonos,Unisex,Floral,Pagi,Kencan,Unisex,,Pagi / Siang,,2,4
USER_127,496af43c-42c3-48b3-ac92-a17585576c48,,Saff & Co,Unisex,Floral,Pagi,Kencan,Unisex,,Pagi / Siang,Sport / Outdoor,2,4
USER_127,90d66819-6966-462c-8d9c-3d474b7f733d,,LOVILLEA,Unisex,Floral,Pagi,Kencan,Unisex,,Pagi / Siang,,2,4
USER_127,0a296a2e-7a11-40dc-bfa8-fb50cbbf3bbc,,Saff & Co,Unisex,Floral,Pagi,Kencan,Unisex,,Pagi / Siang,,2,4
USER_127,3ed6b0a0-4e94-44e6-83b1-2c068aac232b,,Saff & Co,Unisex,Floral,Pagi,Kencan,Unisex,,Pagi / Siang,Sport / Outdoor,2,3
USER_127,1eabd500-012f-4a0e-a292-aba61e78b7ec,,Mykonos,Unisex,Floral,Pagi,Kencan,Unisex,,Pagi / Siang,Sport / Outdoor,2,4
USER_127,82eb08f0-b91a-4985-bd7c-9587cf31bafa,,Saff & Co,Unisex,Floral,Pagi,Kencan,Unisex,,Pagi / Siang,Sport / Outdoor,2,3
USER_127,203a862b-5b29-4d0c-8b53-638b95f6d9c3,,Kahf,Unisex,Floral,Pagi,Kencan,Pria,,Pagi / Siang,Sport / Outdoor,1,1
USER_127,d34b4176-7f78-422d-b9fc-a0e4ae366be3,,Saff & Co,Unisex,Floral,Pagi,Kencan,Unisex,,Pagi / Siang,Sport / Outdoor,2,4
USER_127,78f2e851-640d-43d6-953e-a1efda709028,,Mykonos,Unisex,Floral,Pagi,Kencan,Unisex,,Pagi / Siang,Sport / Outdoor,2,3
USER_128,cf0e9af3-011b-4778-bc84-bd870860dac8,,HMNS,Pria,Spicy,Malam,Kerja,Pria,,Malam,,2,3
USER_128,27964740-3a86-4287-9930-4631a77053d8,,HMNS,Pria,Spicy,Malam,Kerja,Pria,,Malam,Date / Romantic,2,4
USER_128,5a2d0753-950a-45a3-9589-d836b73f2a1f,,HMNS,Pria,Spicy,Malam,Kerja,Pria,,Malam,,2,3
USER_128,f774e24f-5a7a-46b1-abdf-a8f84f77be6e,,7ml,Pria,Spicy,Malam,Kerja,Pria,,Malam,Sport / Outdoor,2,4
USER_128,0bca4ce2-3a45-4731-8f6c-4d1fba83295d,,HMNS,Pria,Spicy,Malam,Kerja,Pria,,Malam,Office / Formal,2,3
USER_128,f59f152f-beb1-4577-8a5c-ca568a51304f,,Perfume,Pria,Spicy,Malam,Kerja,Pria,,Malam,Date / Romantic,2,4
USER_128,c8930398-51f6-4666-8740-cebcbf5f8bf7,,Mykonos,Pria,Spicy,Malam,Kerja,Pria,,Malam,Party / Night,2,4
USER_128,32e18cac-7bdc-416a-880d-c3b1af81a0a0,,Fres,Pria,Spicy,Malam,Kerja,Pria,,Malam,Party / Night,2,3
USER_128,f0cda6a5-54ed-4cb9-9149-6ded535611e8,,Mykonos,Pria,Spicy,Malam,Kerja,Pria,,Malam,,2,3
USER_128,e7d075d9-d161-4329-b8a6-cc62309b6d99,,DIOR,Pria,Spicy,Malam,Kerja,Wanita,,,Office / Formal,0,2
USER_129,c84d8e8e-d1ce-4a96-85b7-2a3e8fa15efc,,DIOR,Wanita,Fresh,Siang,Santai,Wanita,,Pagi / Siang,Office / Formal,2,4
USER_129,861f7fc9-fe40-4572-a718-ff6b450caffd,,DIOR,Wanita,Fresh,Siang,Santai,Wanita,,Pagi / Siang,Office / Formal,2,3
USER_129,a37d53c9-892f-4c39-bb2a-be5bcf3650fd,,DIOR,Wanita,Fresh,Siang,Santai,Wanita,,Pagi / Siang,Office / Formal,2,4
USER_129,128e8d11-762d-40b6-b38e-5eadb4d31f68,,DIOR,Wanita,Fresh,Siang,Santai,Pria,,Pagi / Siang,Office / Formal,1,2
USER_129,daaed846-f832-4371-b26d-6a4c59032fe6,,DIOR,Wanita,Fresh,Siang,Santai,Wanita,,Pagi / Siang,Office / Formal,2,4
USER_129,34829e48-8f75-4e64-9eb3-817a08452100,,DIOR,Wanita,Fresh,Siang,Santai,Wanita,,Pagi / Siang,Office / Formal,2,4
USER_129,8e2b0131-692f-45dc-b571-99a9e5c057a8,,Gatsby,Wanita,Fresh,Siang,Santai,Unisex,,,,0,1
USER_129,fc625078-77b1-44c6-a737-a33b340d6084,,DIOR,Wanita,Fresh,Siang,Santai,Wanita,,Pagi / Siang,Office / Formal,2,4
USER_130,c8930398-51f6-4666-8740-cebcbf5f8bf7,,Mykonos,Pria,Sweet,Malam,Santai,Pria,,Malam,Party / Night,2,4
USER_130,32e18cac-7bdc-416a-880d-c3b1af81a0a0,,Fres,Pria,Sweet,Malam,Santai,Pria,,Malam,Party / Night,2,3
USER_130,f59f152f-beb1-4577-8a5c-ca568a51304f,,Perfume,Pria,Sweet,Malam,Santai,Pria,,Malam,Date / Romantic,2,4
USER_130,5a2d0753-950a-45a3-9589-d836b73f2a1f,,HMNS,Pria,Sweet,Malam,Santai,Pria,,Malam,,2,3
USER_130,f774e24f-5a7a-46b1-abdf-a8f84f77be6e,,7ml,Pria,Sweet,Malam,Santai,Pria,,Malam,Sport / Outdoor,2,4
USER_130,27964740-3a86-4287-9930-4631a77053d8,,HMNS,Pria,Sweet,Malam,Santai,Pria,,Malam,Date / Romantic,2,4
USER_130,cf0e9af3-011b-4778-bc84-bd870860dac8,,HMNS,Pria,Sweet,Malam,Santai,Pria,,Malam,,2,3
USER_130,f0cda6a5-54ed-4cb9-9149-6ded535611e8,,Mykonos,Pria,Sweet,Malam,Santai,Pria,,Malam,,2,4
USER_130,cdce65c2-00d8-4198-9cd6-780e5c320625,,CAMELLIA,Pria,Sweet,Malam,Santai,Unisex,,,,0,2
USER_130,40792582-9222-4007-ae67-f4534e590ce9,,Saff & Co,Pria,Sweet,Malam,Santai,Pria,,Pagi / Siang,Sport / Outdoor,1,2
USER_130,0bca4ce2-3a45-4731-8f6c-4d1fba83295d,,HMNS,Pria,Sweet,Malam,Santai,Pria,,Malam,Office / Formal,2,3
USER_131,287705d8-d800-43ec-8248-93071a6e2a3c,,DIOR,Wanita,Fresh,Malam,Santai,Wanita,,Malam,Office / Formal,2,3
USER_131,e37b6704-466b-44bb-9023-ed4d51b9f488,,Mykonos,Wanita,Fresh,Malam,Santai,Pria,,Pagi / Siang,Sport / Outdoor,0,1
USER_131,c049a936-c913-4c93-8e10-8a84de3538cb,,[Beli,Wanita,Fresh,Malam,Santai,Wanita,,,,1,1
USER_131,fbb666c5-526a-4412-b11e-4435f2098941,,DIOR,Wanita,Fresh,Malam,Santai,Wanita,,Malam,Office / Formal,2,4
USER_131,b39fe901-3893-4ed5-a34a-b634d9e3fd44,,DIOR,Wanita,Fresh,Malam,Santai,Wanita,,Malam,Office / Formal,2,4
USER_131,cdce65c2-00d8-4198-9cd6-780e5c320625,,CAMELLIA,Wanita,Fresh,Malam,Santai,Unisex,,,,0,3
USER_131,05b4e582-b348-4b2c-afdc-4b480885c3a5,,TRENDING,Wanita,Fresh,Malam,Santai,Unisex,,,,0,2
USER_131,db33cbc1-fd47-4078-b876-634d99046691,,Cheap,Wanita,Fresh,Malam,Santai,Pria,,,,0,3
USER_132,1fb025ec-8576-4756-9230-19b29ad1f46d,,DIOR,Pria,Spicy,Pagi,Formal,Pria,,Pagi / Siang,Office / Formal,3,5
USER_132,128e8d11-762d-40b6-b38e-5eadb4d31f68,,DIOR,Pria,Spicy,Pagi,Formal,Pria,,Pagi / Siang,Office / Formal,3,5
USER_132,ffd930fc-9690-4c80-95f1-01be643ea3ab,,Cheapest,Pria,Spicy,Pagi,Formal,Pria,,,,1,1
USER_132,b854dfc4-30ec-48bb-ae95-8efd6922167b,,Mykonos,Pria,Spicy,Pagi,Formal,Pria,,Pagi / Siang,Date / Romantic,2,3
USER_132,b74414c2-2f53-48d1-8713-79b4caae3482,,DIOR,Pria,Spicy,Pagi,Formal,Pria,,Pagi / Siang,Office / Formal,3,5
USER_132,3568d41b-c549-4734-957f-671fa937c216,,DIOR,Pria,Spicy,Pagi,Formal,Pria,,Pagi / Siang,Office / Formal,3,5
USER_132,9013df18-be02-4ada-8971-22febdad743f,,DIOR,Pria,Spicy,Pagi,Formal,Wanita,,,Office / Formal,1,1
USER_132,d0a9b060-caad-4943-8619-4f69ead462a0,,DIOR,Pria,Spicy,Pagi,Formal,Pria,,Pagi / Siang,Office / Formal,3,4
USER_132,22477174-154b-4c78-80d6-46e82ed2b876,,Saff & Co,Pria,Spicy,Pagi,Formal,Pria,,Pagi / Siang,Date / Romantic,2,4
USER_133,5a2d0753-950a-45a3-9589-d836b73f2a1f,,HMNS,Pria,Fresh,Malam,Kerja,Pria,,Malam,,2,4
USER_133,cf0e9af3-011b-4778-bc84-bd870860dac8,,HMNS,Pria,Fresh,Malam,Kerja,Pria,,Malam,,2,4
USER_133,27964740-3a86-4287-9930-4631a77053d8,,HMNS,Pria,Fresh,Malam,Kerja,Pria,,Malam,Date / Romantic,2,4
USER_133,0bca4ce2-3a45-4731-8f6c-4d1fba83295d,,HMNS,Pria,Fresh,Malam,Kerja,Pria,,Malam,Office / Formal,2,3
USER_133,e1e66f2c-974e-4f46-b014-b19b29d9bce0,,HMNS,Pria,Fresh,Malam,Kerja,Pria,,,,1,3
USER_133,f774e24f-5a7a-46b1-abdf-a8f84f77be6e,,7ml,Pria,Fresh,Malam,Kerja,Pria,,Malam,Sport / Outdoor,2,3
USER_133,c860a3c8-d79f-42e5-aa44-5c365a2adfdc,,Parfum,Pria,Fresh,Malam,Kerja,Unisex,,,,0,2
USER_133,03e56d9d-c706-43ab-a24d-85f31a46856f,,(30ml,Pria,Fresh,Malam,Kerja,Unisex,,,,0,1
USER_133,32e18cac-7bdc-416a-880d-c3b1af81a0a0,,Fres,Pria,Fresh,Malam,Kerja,Pria,,Malam,Party / Night,2,4
USER_133,1779fe58-e542-42bc-b930-2a426a0aa01a,,Saff & Co,Pria,Fresh,Malam,Kerja,Unisex,,Pagi / Siang,Sport / Outdoor,0,1
USER_133,f59f152f-beb1-4577-8a5c-ca568a51304f,,Perfume,Pria,Fresh,Malam,Kerja,Pria,,Malam,Date / Romantic,2,3
USER_133,a87dc0fa-a0e2-49c8-a327-fbe73e8ea665,,Men's,Pria,Fresh,Malam,Kerja,Pria,,,,1,1
USER_133,00ef3928-a341-456d-aa88-9f72e82a723f,,Saff & Co,Pria,Fresh,Malam,Kerja,Pria,,Pagi / Siang,Sport / Outdoor,1,1
USER_133,f0cda6a5-54ed-4cb9-9149-6ded535611e8,,Mykonos,Pria,Fresh,Malam,Kerja,Pria,,Malam,,2,4
USER_134,b39fe901-3893-4ed5-a34a-b634d9e3fd44,,DIOR,Wanita,Woody,Malam,Kencan,Wanita,,Malam,Office / Formal,2,3
USER_134,fbb666c5-526a-4412-b11e-4435f2098941,,DIOR,Wanita,Woody,Malam,Kencan,Wanita,,Malam,Office / Formal,2,3
USER_134,287705d8-d800-43ec-8248-93071a6e2a3c,,DIOR,Wanita,Woody,Malam,Kencan,Wanita,,Malam,Office / Formal,2,3
USER_134,db33cbc1-fd47-4078-b876-634d99046691,,Cheap,Wanita,Woody,Malam,Kencan,Pria,,,,0,2
USER_134,b66ee6dc-f1b0-4fe7-89b8-16b80f1f6890,,PROMO,Wanita,Woody,Malam,Kencan,Pria,,,,0,3
USER_134,5dbe317a-e3fc-4812-86c7-ef5ac83b90fb,,Scarlett,Wanita,Woody,Malam,Kencan,Unisex,,,,0,2
USER_135,9553f16f-4d80-4d27-8e02-05fdb039927e,,Fresh,Unisex,Fresh,Pagi,Kerja,Unisex,,Pagi / Siang,,2,4
USER_135,00ef3928-a341-456d-aa88-9f72e82a723f,,Saff & Co,Unisex,Fresh,Pagi,Kerja,Pria,,Pagi / Siang,Sport / Outdoor,1,1
USER_135,78f2e851-640d-43d6-953e-a1efda709028,,Mykonos,Unisex,Fresh,Pagi,Kerja,Unisex,,Pagi / Siang,Sport / Outdoor,2,4
USER_135,b0f8fa31-2fb7-4e94-b6f6-4b51a6553f7f,,Fresh,Unisex,Fresh,Pagi,Kerja,Unisex,,Pagi / Siang,,2,3
USER_135,53b9b357-2ccb-415a-9e21-0d37edefb337,,Saff & Co,Unisex,Fresh,Pagi,Kerja,Unisex,,Pagi / Siang,Sport / Outdoor,2,3
USER_135,a4d7ea63-e65d-4181-a9f6-f1007da77de1,,Parfume,Unisex,Fresh,Pagi,Kerja,Unisex,,Pagi / Siang,,2,4
USER_135,bc1d3121-2c92-4566-b2d1-9ddf24e00aff,,Beli,Unisex,Fresh,Pagi,Kerja,Unisex,,,,1,1
USER_135,1eabd500-012f-4a0e-a292-aba61e78b7ec,,Mykonos,Unisex,Fresh,Pagi,Kerja,Unisex,,Pagi / Siang,Sport / Outdoor,2,4
USER_135,d34b4176-7f78-422d-b9fc-a0e4ae366be3,,Saff & Co,Unisex,Fresh,Pagi,Kerja,Unisex,,Pagi / Siang,Sport / Outdoor,2,4
USER_135,6e67f7a9-ddfe-4cb2-916d-8a674372d108,,Saff & Co,Unisex,Fresh,Pagi,Kerja,Pria,,Pagi / Siang,Date / Romantic,1,3
USER_135,0ec55c39-129b-4681-90ad-7fbfce75fa76,,TERLARIS,Unisex,Fresh,Pagi,Kerja,Wanita,,,,0,1
USER_135,51ee4c47-eb90-4cac-9ea3-2a128e20dbaa,,TERLARIS,Unisex,Fresh,Pagi,Kerja,Unisex,,,,1,3
USER_135,12c23544-6efb-41aa-81cd-633e734507c4,,FRESS,Unisex,Fresh,Pagi,Kerja,Unisex,,Pagi / Siang,,2,3
USER_135,9b645fd9-919a-46fc-9635-7a3f4b261e58,,Fres,Unisex,Fresh,Pagi,Kerja,Unisex,,Pagi / Siang,,2,3
USER_136,2f5fdaf4-c19c-420f-997b-1db23d449832,,Saff & Co,Pria,Floral,Siang,Kencan,Pria,,Pagi / Siang,Sport / Outdoor,2,3
USER_136,c9a08121-a901-4c43-bd3c-585c31669c80,,Kahf,Pria,Floral,Siang,Kencan,Pria,,Pagi / Siang,Sport / Outdoor,2,4
USER_136,07f27911-ee24-4b09-b92a-d8623811a7f3,,HMNS,Pria,Floral,Siang,Kencan,Pria,,Pagi / Siang,,2,3
USER_136,58504c8c-6641-4215-810c-8af32ecce08e,,HMNS,Pria,Floral,Siang,Kencan,Pria,,Pagi / Siang,,2,3
USER_136,cd66baa0-f51e-4da7-98d2-bd0b06340b04,,Saff & Co,Pria,Floral,Siang,Kencan,Pria,,Pagi / Siang,Date / Romantic,2,3
USER_136,1fb025ec-8576-4756-9230-19b29ad1f46d,,DIOR,Pria,Floral,Siang,Kencan,Pria,,Pagi / Siang,Office / Formal,2,4
USER_136,6dda2c2f-7900-41c7-ad6f-2b731cfe360c,,Saff & Co,Pria,Floral,Siang,Kencan,Pria,,Pagi / Siang,,2,3
USER_136,3568d41b-c549-4734-957f-671fa937c216,,DIOR,Pria,Floral,Siang,Kencan,Pria,,Pagi / Siang,Office / Formal,2,3
USER_136,81c07b70-7ea2-4f9d-a6da-31bbf031f4bf,,Parfum,Pria,Floral,Siang,Kencan,Pria,,,,1,1
USER_136,128e8d11-762d-40b6-b38e-5eadb4d31f68,,DIOR,Pria,Floral,Siang,Kencan,Pria,,Pagi / Siang,Office / Formal,2,3
USER_136,89d1f97d-da8d-4e50-aa51-2bfd789bc9f6,,Kahf,Pria,Floral,Siang,Kencan,Pria,,Pagi / Siang,Sport / Outdoor,2,3
USER_136,b164bede-fb90-4a36-8780-3856e0181114,,HMNS,Pria,Floral,Siang,Kencan,Pria,,Pagi / Siang,,2,3
USER_136,25085238-d839-4635-b164-195263eac174,,Saff & Co,Pria,Floral,Siang,Kencan,Pria,,Pagi / Siang,,2,3
USER_136,62aac114-08aa-438a-b12e-10869eb158a8,,Mykonos,Pria,Floral,Siang,Kencan,Pria,,Pagi / Siang,Sport / Outdoor,2,3
USER_137,e0b6e605-7c16-4436-8fcd-c31a28a97341,,Mykonos,Unisex,Woody,Malam,Santai,Unisex,,Malam,Party / Night,2,4
USER_137,ac257c78-c876-472a-a2f0-bef6044a24f2,,Mykonos,Unisex,Woody,Malam,Santai,Unisex,,Malam,Office / Formal,2,3
USER_137,d7798545-5ee2-4f68-8c7e-a089890bbcdd,,Posh,Unisex,Woody,Malam,Santai,Pria,,,,0,3
USER_137,c7444ae7-b145-4df2-b526-40b912f47d78,,Saff & Co,Unisex,Woody,Malam,Santai,Unisex,,Malam,Party / Night,2,3
USER_137,05945638-0857-457f-89d9-fe35b48f46da,,BELI,Unisex,Woody,Malam,Santai,Pria,,,,0,2
USER_137,fe3021e4-0494-469f-abf6-542e39e62239,,parfume,Unisex,Woody,Malam,Santai,Pria,,,,0,1
USER_138,ac5c3157-2701-480e-ad90-dcbdba23cd8f,,Saff & Co,Pria,Sweet,Pagi,Kerja,Pria,,Pagi / Siang,Sport / Outdoor,2,3
USER_138,d0a9b060-caad-4943-8619-4f69ead462a0,,DIOR,Pria,Sweet,Pagi,Kerja,Pria,,Pagi / Siang,Office / Formal,2,3
USER_138,8aa1d381-1364-4e63-8a62-d41c77e03e05,,Parfum,Pria,Sweet,Pagi,Kerja,Pria,,,,1,2
USER_138,507e6e8a-e424-4602-9244-d9fe721b7f39,,Fres,Pria,Sweet,Pagi,Kerja,Unisex,,,,0,3
USER_138,2f97009f-a431-44e5-96d7-424775bbe1c9,,Saff & Co,Pria,Sweet,Pagi,Kerja,Pria,,Pagi / Siang,Sport / Outdoor,2,3
USER_138,1751d545-350f-44bd-8132-f0bbcfe569ec,,Mykonos,Pria,Sweet,Pagi,Kerja,Pria,,Pagi / Siang,Sport / Outdoor,2,3
USER_138,35d50508-59fe-4b05-8042-9fac5bf4a753,,TUDAY,Pria,Sweet,Pagi,Kerja,Pria,,Pagi / Siang,,2,4
USER_138,d7010d21-a8e6-4914-8292-5ff6b2288ca1,,DIOR,Pria,Sweet,Pagi,Kerja,Pria,,Pagi / Siang,Office / Formal,2,4
USER_138,6dda2c2f-7900-41c7-ad6f-2b731cfe360c,,Saff & Co,Pria,Sweet,Pagi,Kerja,Pria,,Pagi / Siang,,2,3
USER_138,c84d8e8e-d1ce-4a96-85b7-2a3e8fa15efc,,DIOR,Pria,Sweet,Pagi,Kerja,Wanita,,Pagi / Siang,Office / Formal,1,1
USER_138,2d768bc8-2d1a-4a9a-9b41-b27ad1b9b56b,,HMNS,Pria,Sweet,Pagi,Kerja,Pria,,Pagi / Siang,Sport / Outdoor,2,3
USER_138,aba53cea-bce9-49bf-80a7-02236447762c,,Saff & Co,Pria,Sweet,Pagi,Kerja,Pria,,Pagi / Siang,Sport / Outdoor,2,3
USER_138,89d1f97d-da8d-4e50-aa51-2bfd789bc9f6,,Kahf,Pria,Sweet,Pagi,Kerja,Pria,,Pagi / Siang,Sport / Outdoor,2,3
USER_138,0e2d7e5d-3c07-48ff-b47a-33313b613387,,Saff & Co,Pria,Sweet,Pagi,Kerja,Pria,,Pagi / Siang,Sport / Outdoor,2,3
USER_138,d7a53a8f-499a-4394-a323-499b79a48b42,,Mykonos,Pria,Sweet,Pagi,Kerja,Pria,,Pagi / Siang,Sport / Outdoor,2,4
USER_138,cd66baa0-f51e-4da7-98d2-bd0b06340b04,,Saff & Co,Pria,Sweet,Pagi,Kerja,Pria,,Pagi / Siang,Date / Romantic,2,4
USER_138,1fb025ec-8576-4756-9230-19b29ad1f46d,,DIOR,Pria,Sweet,Pagi,Kerja,Pria,,Pagi / Siang,Office / Formal,2,3
USER_138,07f27911-ee24-4b09-b92a-d8623811a7f3,,HMNS,Pria,Sweet,Pagi,Kerja,Pria,,Pagi / Siang,,2,4
USER_138,08777825-d483-487b-b495-77ab1dda4a94,,HMNS,Pria,Sweet,Pagi,Kerja,Pria,,Pagi / Siang,,2,4
USER_138,af0b799e-c93b-47ff-beb7-9f73065c0a48,,Mykonos,Pria,Sweet,Pagi,Kerja,Pria,,Pagi / Siang,Sport / Outdoor,2,4
USER_138,40792582-9222-4007-ae67-f4534e590ce9,,Saff & Co,Pria,Sweet,Pagi,Kerja,Pria,,Pagi / Siang,Sport / Outdoor,2,3
USER_139,5a2d0753-950a-45a3-9589-d836b73f2a1f,,HMNS,Pria,Spicy,Malam,Santai,Pria,,Malam,,2,3
USER_139,8fd188a5-6f06-48d2-999e-fe1b11da3038,,HMNS,Pria,Spicy,Malam,Santai,Pria,,,,1,1
USER_139,0bca4ce2-3a45-4731-8f6c-4d1fba83295d,,HMNS,Pria,Spicy,Malam,Santai,Pria,,Malam,Office / Formal,2,3
USER_139,f59f152f-beb1-4577-8a5c-ca568a51304f,,Perfume,Pria,Spicy,Malam,Santai,Pria,,Malam,Date / Romantic,2,3
USER_139,32e18cac-7bdc-416a-880d-c3b1af81a0a0,,Fres,Pria,Spicy,Malam,Santai,Pria,,Malam,Party / Night,2,4
USER_139,cf0e9af3-011b-4778-bc84-bd870860dac8,,HMNS,Pria,Spicy,Malam,Santai,Pria,,Malam,,2,4
USER_139,27964740-3a86-4287-9930-4631a77053d8,,HMNS,Pria,Spicy,Malam,Santai,Pria,,Malam,Date / Romantic,2,3
USER_139,f774e24f-5a7a-46b1-abdf-a8f84f77be6e,,7ml,Pria,Spicy,Malam,Santai,Pria,,Malam,Sport / Outdoor,2,4
USER_139,cb9166df-592d-48bd-a5fe-01a73ae3b9ec,,Mykonos,Pria,Spicy,Malam,Santai,Unisex,,Pagi / Siang,,0,1
USER_139,c8930398-51f6-4666-8740-cebcbf5f8bf7,,Mykonos,Pria,Spicy,Malam,Santai,Pria,,Malam,Party / Night,2,3
USER_140,2f5fdaf4-c19c-420f-997b-1db23d449832,,Saff & Co,Pria,Floral,Pagi,Santai,Pria,,Pagi / Siang,Sport / Outdoor,2,3
