id;nama_parfum;brand;gender_target;concentration;top_notes;middle_notes;base_notes;main_accords;waktu_penggunaan;occasion;cuaca_musim;longevity;sillage;description;rating_value;rating_count;harga;url_produk
40792582-9222-4007-ae67-f4534e590ce9;Cloud Mist Sonnet 116;Saff & Co;Pria;Unspecified;N/A;N/A;N/A;"Woody, Floral, Fresh, Green";Pagi / Siang;Sport / Outdoor;Musim Semi;Sedang (2-4 jam);Sedang (Moderate);"Sonnet 116 invites you to immerse in the symphony of self-discovery and evolution - a narrative spun with the wisdom of self-love, where souls finally find their harmonious rhythm and embrace unconditional love. This sonnet liberates the heart and mind through shared passion, trust and embrace that feel just right Floral Fresh Gourmand Green Jasmine Sandalwood Tea Woody";0;0;129900.00;https://saffnco.com/products/cloud-mist-sonnet-116
80bd07d8-6308-464c-85c6-a64f461bd5e7;Cloud Mist Tr�umerei;Saff & Co;Unisex;Unspecified;N/A;N/A;N/A;"Woody, Citrus, Oriental";Pagi / Siang;N/A;Musim Gugur;Sedang (2-4 jam);Dekat (Skin Scent);"Tr�umerei floats you away to a nostalgic childhood reverie, tucked away in a small nook among the multitude of thoughts, where clarity offers shelter and solace. Each day a new adventure unfurled, with backyard battles and dreams mapped out fearlessly in the daylight. When this time of innocence draws to a close, and the waves of adult intricacies interwoven with independence reach your shore, the stars will align and allow you to see the wisdom of your wings Ambery Bergamot Citrus Patchouli Woody";0;0;150500.00;https://saffnco.com/products/cloud-mist-traumerei
ae38d55f-add2-477c-adfc-9faddea083ca;Cloud Mist Travel Size AM KAMIN;Saff & Co;Unisex;Unspecified;N/A;N/A;N/A;"Woody, Oriental, Leather";N/A;N/A;Musim Gugur;N/A;Dekat (Skin Scent);"Am Kamin invites you to immerse in the euphonious sonata of acceptance- a genuine consolation from acknowledging the present time, found among the closest souls whose warmth enfolds and inspires. Each scrape earned is a constellation accompanying you as you navigate the relentless, convoluted world. It is a salient act to make room in the jar of your soul and saturate it with memories and dreams anew. Perhaps harmony is not about holding all the answers but self-reconciliation and trusting your journey Balsamic Leather Lilly of the valley Oriental Patchouli Woody";0;0;79000.00;https://saffnco.com/products/cloud-mist-travel-size-am-kamin
aba53cea-bce9-49bf-80a7-02236447762c;Cloud Mist Travel Size ANNABEL LEE;Saff & Co;Pria;Unspecified;N/A;N/A;N/A;"Floral, Oriental, Fresh, Gourmand";Pagi / Siang;Sport / Outdoor;Musim Semi;Sedang (2-4 jam);Sedang (Moderate);"ANNABEL LEE captures the nostalgia of initial encounters, echoing the raw beauty and unspoken wonders of young hearts entwined in the innocence of first love. From the giddy rush of emotions to the sweet pang of naivety, these verses whisper dramatic tales of tender beginnings and heart-fluttering discoveries. Ambery Floral Fresh Fruity Gourmand Musky Sweet Tea";0;0;79000.00;https://saffnco.com/products/cloud-mist-travel-size-annabel-lee
6e67f7a9-ddfe-4cb2-916d-8a674372d108;Cloud Mist Travel Size REMEDIA AMORIS;Saff & Co;Pria;Unspecified;N/A;N/A;N/A;"Woody, Floral, Citrus, Fresh";Pagi / Siang;Date / Romantic;Musim Semi;Sedang (2-4 jam);Sedang (Moderate);"Remedia Amoris explores the intricacy and lessons of second love, where bruised hearts learn to heal and navigate their romantic turmoil. Remedia Amoris is a kaleidoscope of emotions, offering bittersweet reflections on the joy and shattered illusions that accompany the second journey into finding that special someone Aromatic Bergamot Fresh Green Jasmine Tea Woody";0;0;79000.00;https://saffnco.com/products/cloud-mist-travel-size-remedia-amoris
0e2d7e5d-3c07-48ff-b47a-33313b613387;Cloud Mist Travel Size SONNET 116;Saff & Co;Pria;Unspecified;N/A;N/A;N/A;"Woody, Floral, Fresh, Green";Pagi / Siang;Sport / Outdoor;Musim Semi;Sedang (2-4 jam);Sedang (Moderate);"Sonnet 116 invites you to immerse in the symphony of self-discovery and evolution - a narrative spun with the wisdom of self-love, where souls finally find their harmonious rhythm and embrace unconditional love. This sonnet liberates the heart and mind through shared passion, trust and embrace that feel just right Floral Fresh Gourmand Green Jasmine Sandalwood Tea Woody";0;0;79000.00;https://saffnco.com/products/cloud-mist-travel-size-sonnet-116
0a296a2e-7a11-40dc-bfa8-fb50cbbf3bbc;Cloud Mist Travel Size TR�UMEREI;Saff & Co;Unisex;Unspecified;N/A;N/A;N/A;"Woody, Citrus, Oriental";Pagi / Siang;N/A;Musim Gugur;Sedang (2-4 jam);Dekat (Skin Scent);"Tr�umerei floats you away to a nostalgic childhood reverie, tucked away in a small nook among the multitude of thoughts, where clarity offers shelter and solace. Each day a new adventure unfurled, with backyard battles and dreams mapped out fearlessly in the daylight. When this time of innocence draws to a close, and the waves of adult intricacies interwoven with independence reach your shore, the stars will align and allow you to see the wisdom of your wings Ambery Bergamot Citrus Patchouli Woody";0;0;79000.00;https://saffnco.com/products/cloud-mist-travel-size-traumerei
a519cfd6-ab2f-454b-9c03-ab6485ea73c4;Extrait de Parfum COCO;Saff & Co;Unisex;Extrait de Parfum;N/A;N/A;N/A;"Woody, Citrus";N/A;N/A;Musim Gugur;Sangat Tahan Lama (8+ jam);N/A;"COCO carries the weight of untold legacy as the sun threaded its golden strands through noble gatherings amidst citrus orchards. A fragrant heirloom, weaving through generations like timeless tapestries of histories. Balsamic Bergamot Citrus Patchouli Woody";0;0;188300.00;https://saffnco.com/products/extrait-de-parfum-coco
22477174-154b-4c78-80d6-46e82ed2b876;Extrait de Parfum LOUI;Saff & Co;Pria;Extrait de Parfum;N/A;N/A;N/A;"Floral, Oriental, Fresh, Gourmand";Pagi / Siang;Date / Romantic;Musim Panas;Sangat Tahan Lama (8+ jam);Sedang (Moderate);"LOUI orchestrates a harmony of blooming gardens and lush greenery, like love stories unfurling in a floral crescendo. An ethereal symphony that sings about sweet dreams and desires to those with romantic hearts. Best Seller Clean Everyone Favourite�s Floral Fresh Lilly of the valley Musky Peony Rose Tropical";0;0;190000.00;https://saffnco.com/products/extrait-de-parfum-loui
a1874caf-16d1-41a7-a2f1-289d14026273;Mykonos - Affair Extrait de Parfum 100ml;Mykonos;Pria;Extrait de Parfum;"Raspberry Sorbet, Pink Pepper Middle Notes: Rose, Peony Base Notes: Vanilla, Patchouli, Cashmere Wood, Salted Caramel No";"Rose, Peony Base Notes: Vanilla, Patchouli, Cashmere Wood, Salted Caramel No";"Vanilla, Patchouli, Cashmere Wood, Salted Caramel No";"Woody, Floral, Oriental, Gourmand";Seharian;Date / Romantic;Musim Semi;Sangat Tahan Lama (8+ jam);N/A;"Mykonos - Affair Extrait de Parfum 100ml A fragrance crafted as an ode to the celebration of self-love and the flirty nature of a woman embracing her own essence. This enchanting perfume captures the spirit of a playful rendezvous with oneself. Affair opens with a burst of icy, sweet, and tangy raspberry sorbet";;;;
c8930398-51f6-4666-8740-cebcbf5f8bf7;Mykonos - Aphrodite Extrait de Parfum 50ml & 100ml;Mykonos;Pria;Extrait de Parfum;"Jasmine, Burnt Cinnamon, Myrrh Middle Notes: Cedarwood, Tonka Bean, Sandalwood Base Notes: White Musk, Tobacco, Vanilla, Mineral Amber No BPOM : NA18240607827";"Cedarwood, Tonka Bean, Sandalwood Base Notes: White Musk, Tobacco, Vanilla, Mineral Amber No BPOM : NA18240607827";"White Musk, Tobacco, Vanilla, Mineral Amber No BPOM : NA18240607827";"Woody, Floral, Oriental, Gourmand";Malam;Party / Night;Musim Semi;Sangat Tahan Lama (8+ jam);Dekat (Skin Scent);"Mykonos - Aphrodite Extrait de Parfum 50ml & 100ml The scent of self love and self obsession. Aphrodite adopts the concept of Greek Goddess �Aphrodite� and takes it to the modern world. The opening scent of myrrh, burnt cinnamon, and jasmine is reminiscent of a Jazz club where a young woman sits by the bar, you can smell her white floral and sandalwood perfume from a distance, bewitchingly beautiful. Her suede red dress perfectly represents her beautiful mystery, You can�t help but get curious to know who she is� As you get closer, you smell sensual musks mixed with smoky tobacco. It�s so addictive in a way you can�t explain and no matter how close you get, she won�t bat an eye. Enclosed in a bubble of mystery, she�s grooving to the music she loves, happy in her own thoughts. She knows however, she�s got your attention. Top Notes: Jasmine, Burnt Cinnamon, Myrrh Middle Notes: Cedarwood, Tonka Bean, Sandalwood Base Notes: White Musk, Tobacco, Vanilla, Mineral Amber No BPOM : NA18240607827";0;0;299000.00;https://officialmykonos.com/products/mykonos-aphrodite-extrait-de-parfum-50ml-100ml
45b5d236-371b-41f9-a2ce-1078305948a7;Mykonos - Baby Love EDP 50ml;Mykonos;Unisex;Eau de Parfum (EDP);"Violet, Musk, Rose Middle Notes: Violet, Rose Base Notes: Violet, Musk";"Violet, Rose Base Notes: Violet, Musk";"Violet, Musk";"Floral, Oriental, Fresh";Pagi / Siang;Sport / Outdoor;Musim Semi;Tahan Lama (4-8 jam);Kuat (Moderate-Heavy);"Mykonos - Baby Love EDP 50ml A blast from the past, and a luxurious remake of baby cologne for adults. A reminder of a nostalgic and innocent childhood. The scent of fresh florals, soft musk, and that ultimate baby scent. The tender nature of this masterpiece makes it perfect for use anywhere and anytime, even at home! Top Notes: Violet, Musk, Rose Middle Notes: Violet, Rose Base Notes: Violet, Musk No BPOM : NA18210600379";0;0;299000.00;https://officialmykonos.com/products/mykonos-baby-love-edp-50ml
78f2e851-640d-43d6-953e-a1efda709028;Mykonos - Berry Caramel Pancake EDP 50ml;Mykonos;Unisex;Eau de Parfum (EDP);"Mixed Berry Coulis, Brown Sugar, Lemon Middle Notes: Smoked Brown Sugar Caramel, Butter Pancake Bottom Notes: Caramel, Blackberry, Cashmere Wood, Tonka Bean No";"Smoked Brown Sugar Caramel, Butter Pancake Bottom Notes: Caramel, Blackberry, Cashmere Wood, Tonka Bean No";"Caramel, Blackberry, Cashmere Wood, Tonka Bean No";"Woody, Citrus, Fresh, Gourmand";Pagi / Siang;Sport / Outdoor;Musim Dingin;Tahan Lama (4-8 jam);Kuat (Moderate-Heavy);"Mykonos - Berry Caramel Pancake EDP 50ml What�s better than pancakes for breakfast on a Sunday morning? Pancakes with fresh berries drizzled with your favourite caramel syrup, of course! Indulge in the smoky sweetness of decadent caramel sauce drizzled on the fluffiest buttery pancakes, topped with freshly picked berries and cold whipped cream. Smell like the most delicious dessert, make them want a piece of you. Top Notes: Mixed Berry Coulis, Brown Sugar, Lemon Middle Notes: Smoked Brown Sugar Caramel, Butter Pancake Bottom Notes: Caramel, Blackberry, Cashmere Wood, Tonka Bean No. BPOM: NA18220602880";0;0;299000.00;https://officialmykonos.com/products/mykonos-berry-caramel-pancake-edp-50ml
f0cda6a5-54ed-4cb9-9149-6ded535611e8;Mykonos - Black Opera Extrait de Parfum 100ml;Mykonos;Pria;Extrait de Parfum;"Vanilla, Orange Blossom, Pink Pepper Middle Notes: Licorice, Jasmine, Almond, Coffee Base Notes: Cashmere wood, Jasmine, Vanilla, Patchouli No";"Licorice, Jasmine, Almond, Coffee Base Notes: Cashmere wood, Jasmine, Vanilla, Patchouli No";"Cashmere wood, Jasmine, Vanilla, Patchouli No";"Woody, Floral, Citrus, Oriental";Malam;N/A;Musim Semi;Sangat Tahan Lama (8+ jam);Sangat Kuat (Loud);"Mykonos - Black Opera Extrait de Parfum 100ml An addictive blend of bold coffee, sensual vanilla, and charismatic jasmine. Charming, mysterious, desirable, intoxicating, you can�t get it off your mind. Black Opera is an intense, luscious, and seductive scent. So intense, it makes the heads of those who smell it spin. It�s powerful yet ever so delicate. A cup of coffee and a bouquet of sweet, fragrance white florals, with a touch of earth and hint of wood. Your reality will feel like a hallucination with just one spray. It feels young, playful, but not childish. The perfect balance between sexy and sweet. Black Opera is a scent you don�t just wear anywhere";;;;
6e64722a-1fee-4ad1-888b-3f527e1add19;Mykonos - Body Mist 115ML;Mykonos;Pria;Body Mist;N/A;N/A;N/A;"Floral, Oriental, Fresh, Gourmand";Pagi / Siang;Date / Romantic;Musim Panas;Sedang (2-4 jam);Sedang (Moderate);"Matcha Sundays Body Mist 115ml Matcha Sundays is a calming blend of matcha and osmanthus with a twist of florals and mint, giving off a zen and relaxed vibe. For those who love green and clean scent as it is the perfect scent for a lazy sunday at home, very cozy and comfy. It�s like drinking hot matcha while blending in with nature, admiring the view while you sip on your cup of tea. Personality Traits: Calm, Composed, Learned, Intelligent, Soft-spoken Main Notes: Matcha, Osmanthus, Jasmine, Mint, A Hint of Milk No. BPOM: NA18230603110 ------------------------------------------------------------------------------------------------ Love Rosy Body Mist 115ml Love Rosy is a fresh and sparkling blend of roses and chamomile, creating a very romantic and classy scent, like that giddy feeling of watching a super romantic romcom movie. It smells elegant, rich, and unique, made for all you hopeless romantics. Personality Traits: Romantic, Compassionate, Sweet, Loveable Main Notes: Rose, Pink Pepper, Chamomile, Amber No. BPOM: NA18220603257 -------------------------------------------------------------------------------------------------- Lychee Breeze Body Mist 115ml Lychee Breeze is a sweet and rejuvenating blend of lychee and black tea. As refreshing as a glass of iced lychee tea on a hot, sunny day. Juicy, fresh and very upbeat. Personality Traits: Cheerful, Life of the Party, Happy, Extrovert Main Notes: Lychee, Mint, Black Tea, Brown Sugar No. BPOM: NA18230603111";0;0;99000.00;https://officialmykonos.com/products/mykonos-body-mist-115ml
ed954813-c127-4150-8dd3-334f6b921830;Mykonos - Bonfire Vanilla Extrait de Parfum 50ml;Mykonos;Unisex;Extrait de Parfum;"Cloves, Nutmeg, Pink Pepper, Orange Zest, Vanilla Middle Notes: Smoked Wood, Pepper, Guaiac Wood, Burnt Brown Sugar Base Notes: Smoked Wood, Vanilla, Marshmallow, Caramel No BPOM : NA18220603948";"Smoked Wood, Pepper, Guaiac Wood, Burnt Brown Sugar Base Notes: Smoked Wood, Vanilla, Marshmallow, Caramel No BPOM : NA18220603948";"Smoked Wood, Vanilla, Marshmallow, Caramel No BPOM : NA18220603948";"Woody, Citrus, Oriental, Gourmand";Pagi / Siang;Date / Romantic;Musim Dingin;Sangat Tahan Lama (8+ jam);Sangat Kuat (Loud);"Mykonos - Bonfire Vanilla Extrait de Parfum 50ml Have you ever dreamt of the warm feeling of biting into smores roasted on a campfire against a cold winter? Picture this: You�re dressed in a sexy black dress, ready for a festive dinner, but it's snowing outside, yet you feel so warm sitting by the campfire, snuggling under fuzzy blankets, whilst roasting vanilla marshmallows with a loved one. Bonfire vanilla is a smoky blend of Wood fire, sweet spices, brown suga, and roasted vanilla. An extrait de parfum that will last all day on your skin, A scent that starts off spicy and strong, but dries down cozy and warm. Top Notes: Cloves, Nutmeg, Pink Pepper, Orange Zest, Vanilla Middle Notes: Smoked Wood, Pepper, Guaiac Wood, Burnt Brown Sugar Base Notes: Smoked Wood, Vanilla, Marshmallow, Caramel No BPOM : NA18220603948";0;0;299000.00;https://officialmykonos.com/products/mykonos-bonfire-vanilla-extrait-de-parfum-50ml
1eabd500-012f-4a0e-a292-aba61e78b7ec;Mykonos - Cafe Drops Extrait de Parfum 50ml;Mykonos;Unisex;Extrait de Parfum;"Orchid, Jasmine, Coffee Middle Notes: Vanilla, Caramel, Tonka Bean, Milk Base Notes: Amber, Musk, Wood, Patchouli No";"Vanilla, Caramel, Tonka Bean, Milk Base Notes: Amber, Musk, Wood, Patchouli No";"Amber, Musk, Wood, Patchouli No";"Woody, Floral, Oriental, Fresh";Pagi / Siang;Sport / Outdoor;Musim Dingin;Sangat Tahan Lama (8+ jam);Sedang (Moderate);"Mykonos - Cafe Drops Extrait de Parfum 50ml This carton of milk contains comfort and sophistication. Cafe Drops is a captivating fragrance that evokes the warmth of a cozy cafe and the elegance of a leisurely afternoon. Imagine the rich aroma of warm vanilla milk, freshly brewed and simmered to creamy perfection. A touch of coffee peeks through, adding a subtle depth and a hint of grown-up intrigue. Like a perfect cup of tiramisu, Caf� Drops is both sweet and sophisticated, playful and undeniably classy. It is the fragrance for those who appreciate the finer things in life, who savor the simple pleasures, and who exude a timeless elegance. Let Caf� Drops linger on your skin, leaving a trail of intrigue and a touch of sweetness that's both inviting and unforgettable. Top Notes: Orchid, Jasmine, Coffee Middle Notes: Vanilla, Caramel, Tonka Bean, Milk Base Notes: Amber, Musk, Wood, Patchouli No. BPOM: NA18240605661";0;0;299000.00;https://officialmykonos.com/products/mykonos-cafe-drops-extrait-de-parfum-50ml
e37b6704-466b-44bb-9023-ed4d51b9f488;Mykonos - California Blue Extrait de Parfum 50ml & 100ml;Mykonos;Pria;Extrait de Parfum;"Lavender, Pear, Grapefruit, Pink Salt";"Rhubarb, Water Blossoms, Marine Notes";"Moss, Softwood, Caramel";"Woody, Fresh, Gourmand, Aromatic";Pagi / Siang;Sport / Outdoor;Musim Panas;Sangat Tahan Lama (8+ jam);Sedang (Moderate);"California Blue Extrait de Parfum 50ml & 100ml The essence of playful freedom, California Blue captures the feeling of a bright, sunlit day at the beach, where the salty ocean breeze mingles with the playful energy of laughter and adventure. A burst of juicy pear, grapefruit, and pink salt mirrors the thrill of the first dive into cool waves, while rhubarb and water blossoms carry the carefree spirit of sun-kissed fun. The scent settles into a comforting blend of softwood, moos, and caramel, reminiscent of golden beach sunsets. This is the fragrance for the free-spirited drifter, someone who finds joy in the ocean's embrace and lives for spontaneous moments of adventure and excitement. Lighthearted, fruity, fresh, and aquatic. California Blue embodies the soul of summer and the endless call of the waves. Top Notes: Lavender, Pear, Grapefruit, Pink Salt Middle Notes: Rhubarb, Water Blossoms, Marine Notes Base Notes: Moss, Softwood, Caramel No. BPOM: NA18250600809";0;0;299000.00;https://officialmykonos.com/products/mykonos-california-blue-extrait-de-parfum-50ml
ac257c78-c876-472a-a2f0-bef6044a24f2;Mykonos - California Club Extrait de Parfum 50ml;Mykonos;Unisex;Extrait de Parfum;"Bergamot, Lemon, Violet Leaf";"Rose, Violet, Iris";"Amberwood, Ambrette, Sandalwood";"Woody, Floral, Citrus, Oriental";Malam;Office / Formal;Musim Semi;Sangat Tahan Lama (8+ jam);Sangat Kuat (Loud);"California Club Extrait de Parfum 50ml The Sophisticated Night by The Sea As the sun dips below the horizon and the ocean glows under moonlight, California Club emerges. A fragrance inspired by the intoxicating allure of a seaside nightclub. The metallic tinge of the ocean breeze mixes with a refined blend of marine notes, giving an edge of mystery and sophistication. At the heart of California Club that truly defines its nighttime elegance. The deep floral richness of rose, iris, and violet brings an unexpected depth, adding an intoxicating, almost velvety allure. These middle notes weave together, creating a fragrance that is both bold and refined, a scent that unfolds as the night progresses. California Club is for the modern sophisticate who enjoys the finer things in life. A scent that is more formal, collected, and effortlessly cool, it's made for nights of confidence, conversation, and oceanfront glamour. Top Notes: Bergamot, Lemon, Violet Leaf Middle Notes: Rose, Violet, Iris Base Notes: Amberwood, Ambrette, Sandalwood No. BPOM: NA18250602293";0;0;299000.00;https://officialmykonos.com/products/mykonos-california-club-extrait-de-parfum-50ml
d7a53a8f-499a-4394-a323-499b79a48b42;Mykonos - California Extrait de Parfum 50ml & 100ml;Mykonos;Pria;Extrait de Parfum;"Mandarin Orange, Lemon";"Lychee, Rosemary, Cardamom, Lavender, Geranium, Aquatic Notes";"Tonka Bean, Teak Wood, Vetiver";"Woody, Floral, Citrus, Fresh";Pagi / Siang;Sport / Outdoor;Musim Panas;Sangat Tahan Lama (8+ jam);Sedang (Moderate);"California Signature Extrait de Parfum 50ml & 100ml Savoring a boujee, carefree summer vacation in California. Freshness of aromatic citrus and aquatic notes greet your nose on first whiff giving a fresh, crisp beachside atmosphere. As the scent unfolds, a subtle nuance of lavender begins to emerge, adding a touch of sophistication to the fragrance. As time goes by, it keeps radiating summery freshness complimented by a lush sweetness from the scent of juicy lychee margaritas. It creates a seductive and inviting summer impression with an exotic twist. In the base, Teak wood and vetiver beautifully cut through the freshness of California, giving a classic and gentle reminder of old wealth, an incredibly sensual and sophisticated impression. Top Notes: Mandarin Orange, Lemon Middle Notes: Lychee, Rosemary, Cardamom, Lavender, Geranium, Aquatic Notes Base Notes: Tonka Bean, Teak Wood, Vetiver No. BPOM: NA18230605923";0;0;299000.00;https://officialmykonos.com/products/mykonos-california-signature-50ml
92aef0f3-1ed8-4e7a-892c-2ed708093715;Mykonos - Caramel Fudge Cookie EDP 50ml;Mykonos;Unisex;Eau de Parfum (EDP);"Cookie Dough, Caramel, Vanilla Middle Notes: Caramel, Condensed Milk, Sea Salt Base Notes: White Musk, Vanilla, Caramel, Praline No";"Caramel, Condensed Milk, Sea Salt Base Notes: White Musk, Vanilla, Caramel, Praline No";"White Musk, Vanilla, Caramel, Praline No";"Oriental, Gourmand";N/A;N/A;N/A;Tahan Lama (4-8 jam);Kuat (Moderate-Heavy);"Mykonos - Caramel Fudge Cookie EDP 50ml The scent of the most delicious soft baked chocolate chip cookies filled with gooey, buttery caramel. Imagine taking your first bite into the sweetness of vanilla-infused soft cookies with chunks of melted chocolate. As you keep biting into your cookie, you feel a hint of saltiness from sea salt, giving your cookie a beautiful balance of flavors, and as you get to the center of your cookie you bite into what we'd say is the most delightful feeling of gooey smoked, buttery caramel. Feels delicious, doesn't it? Now imagine smelling just like this cookie, how irresistible would you be! And the best part, it's O calories! Top Notes: Cookie Dough, Caramel, Vanilla Middle Notes: Caramel, Condensed Milk, Sea Salt Base Notes: White Musk, Vanilla, Caramel, Praline No. BPOM: NA18230600397";0;0;299000.00;https://officialmykonos.com/products/mykonos-caramel-fudge-cookie-edp-50ml
7ae3ac4b-5da7-4723-bc20-08f79e3f6157;Mykonos - Coconut Dreams Extrait de Parfum 50ml;Mykonos;Pria;Extrait de Parfum;"Coconut, Aloe Vera, Lily of the Valley Middle Notes: C oconut cream, Vanilla, Sweet Rice Base Notes: Vanilla, Cashmere Wood No";"C oconut cream, Vanilla, Sweet Rice Base Notes: Vanilla, Cashmere Wood No";"Vanilla, Cashmere Wood No";"Woody, Floral, Oriental, Fresh";Pagi / Siang;Sport / Outdoor;Musim Panas;Sangat Tahan Lama (8+ jam);Kuat (Moderate-Heavy);"Mykonos - Coconut Dreams EDP 50ml A creamy, decadent, nutty vanilla fragrance that is NOT your typical tropical summer fragrance. The story of a memorable sunset at the beach. A tropical gourmand scent that feels exotic and indulgent. Sweet, creamy coconut meets gourmand vanilla and fresh florals, reminiscent of rich coconut ice cream sprinkled with vanilla sugar on a beautiful white sand beach under the vanilla skies during sunset. Top Notes: Coconut, Aloe Vera, Lily of the Valley Middle Notes: C oconut cream, Vanilla, Sweet Rice Base Notes: Vanilla, Cashmere Wood No. BPOM: NA18240607828";0;0;299000.00;https://officialmykonos.com/products/mykonos-coconut-dreams-extrait-de-parfum-50ml
894a1fc0-2962-4b85-a6d8-e9a1a69a5e4b;Mykonos - Conquer Extrait de Parfum 50ml & 100ml;Mykonos;Pria;Extrait de Parfum;"Bergamot, Ginger, Cardamom";"Orris, Orange Blossom";"Patchouli, Musk, Modern Amber, Vanilla";"Woody, Floral, Citrus, Oriental";Pagi / Siang;Sport / Outdoor;Musim Semi;Sangat Tahan Lama (8+ jam);Sangat Kuat (Loud);"Conquer Extrait de Parfum 100ml Conquer opens with a surge of bergamot, sharpened by ginger and cardamom a fresh, electrifying beginning that sets everything in motion. As the intensity unfolds, orris and orange blossom rise at the core, bringing a refined floral depth that feels composed, deliberate, and quietly powerful. The story deepens as earthy patchouli merges with clean musks, modern amber, and a subtle touch of vanilla, setting into a warm, frounded trail that lingers long after the moment has passed. This is a fragrance built on momentum confident, controlled, and unwavering. This fragrance was never meant to be loud. it was meant to Conquer. Notes : Top Notes : Bergamot, Ginger, Cardamom Middle Notes : Orris, Orange Blossom Base Notes : Patchouli, Musk, Modern Amber, Vanilla No BPOM : NA18260600178";0;0;499000.00;https://officialmykonos.com/products/mykonos-conquer-extrait-de-parfum-100ml
6d6fe816-fc1d-4f8f-89b9-07ab6972dabc;Mykonos - Crimson Extrait de Parfum 100ml;Mykonos;Unisex;Extrait de Parfum;"Poached Peach Creme, Cherry Nectar, Bergamot Middle Notes : Geranium Petals, Caramel Creme Accord, Jasmine Absolute Base Notes : Patchouli Madagascar, Honeyed Amber, White Musk No BPOM : NA18250611826";"Geranium Petals, Caramel Creme Accord, Jasmine Absolute Base Notes : Patchouli Madagascar, Honeyed Amber, White Musk No BPOM : NA18250611826";"Patchouli Madagascar, Honeyed Amber, White Musk No BPOM : NA18250611826";"Woody, Floral, Citrus, Oriental";Pagi / Siang;Date / Romantic;Musim Gugur;Sangat Tahan Lama (8+ jam);Dekat (Skin Scent);"CRIMSON Extrait de Parfum 100ml Crimson is a story of contrast, where brightness meets depth, and sweetness meets skin. It opens with Poached Peach Cr�me and Cherry Nectar dripping in sweetness, brightened by a soft lift of Bergamot. In the heart, Geranium Petals and Jasmine Absolute unfold with quiet elegance, wrapped in a silky Caramel Cr�me accord that melts into the skin. As it settles, Patchouli Madagascar, Honeyed Amber, and White Musk create a warm, glowing trail � smooth, intimate, and irresistibly addictive. A scent that lingers like a slow touch. Creamy. Radiant. Magnetic. Top Notes : Poached Peach Creme, Cherry Nectar, Bergamot Middle Notes : Geranium Petals, Caramel Creme Accord, Jasmine Absolute Base Notes : Patchouli Madagascar, Honeyed Amber, White Musk No BPOM : NA18250611826";0;0;499000.00;https://officialmykonos.com/products/mykonos-crimson-extrait-de-parfum-100ml
e0b6e605-7c16-4436-8fcd-c31a28a97341;Mykonos - Dark Secret Extrait de Parfum 100ml;Mykonos;Unisex;Extrait de Parfum;"Black Cherry, Saffron, Bergamot Middle Notes: Cinnamon, Nutmeg, Marigold, Jasmine, Praline Base Notes: Amber, Musk, Tonka Bean, Sandalwood No";"Cinnamon, Nutmeg, Marigold, Jasmine, Praline Base Notes: Amber, Musk, Tonka Bean, Sandalwood No";"Amber, Musk, Tonka Bean, Sandalwood No";"Woody, Floral, Citrus, Oriental";Malam;Party / Night;Musim Gugur;Sangat Tahan Lama (8+ jam);N/A;"Mykonos - Dark Secret Extrait de Parfum 100ml Dark Secret unveils the seductive dance of spiced cherries, rich saffron, decadent praline, and mystical woods, an olfactory journey that takes you to a place where sweetness meets darkness, entwined with mystique. A scent that whispers tales only the night knows. A fragrance that speaks of hidden desires, evokes timeless elegance, and leaves an indelible impression. Top Notes : Black Cherry, Saffron, Bergamot Middle Notes: Cinnamon, Nutmeg, Marigold, Jasmine, Praline Base Notes: Amber, Musk, Tonka Bean, Sandalwood No. BPOM: NA18230606514";0;0;499000.00;https://officialmykonos.com/products/mykonos-dark-secret-extrait-de-parfum-100ml
d6f87bb2-9d81-43f2-bdee-7ce49325ec5e;Mykonos - Dreamscape Extrait de Parfum 50ml & 100ml;Mykonos;Pria;Extrait de Parfum;"Mango, Italian Lemon, Rhubarb Middle Notes: Ginger, Jasmine, Violet, Praline, Pink Pepper Base Notes: Cedar, Grey Amber, Tonka Beans, Moss";"Ginger, Jasmine, Violet, Praline, Pink Pepper Base Notes: Cedar, Grey Amber, Tonka Beans, Moss";"Cedar, Grey Amber, Tonka Beans, Moss";"Woody, Floral, Citrus, Oriental";Pagi / Siang;N/A;Musim Dingin;Sangat Tahan Lama (8+ jam);Dekat (Skin Scent);"Dreamscape Extrait de Parfum 50ml & 100ml Dreamscape is a scent that feels like a dream you don�t want to wake up from. It starts with a mouthwatering mix of ripe mango, citrus and red berries, juicy, bright, and irresistibly addictive. As it settles, soft jasmine, warm cedarwood, and a hint of sweetness from coumarin begin to shine through. In the end, it dries down to a cozy blend of musk, woods, and amber. Addictive and comforting, Dreamscape leaves a lasting impression, a hypnotic glow that stays with you long after the moment has passed. It's more than a fragrance, it's a vivid escape. Top Notes: Mango, Italian Lemon, Rhubarb Middle Notes: Ginger, Jasmine, Violet, Praline, Pink Pepper Base Notes: Cedar, Grey Amber, Tonka Beans, Moss No. BPOM: NA18250605476";0;0;299000.00;https://officialmykonos.com/products/mykonos-dreamscape-extrait-de-parfum-50ml-100ml
